,id,trial,cond,round,arm,out,time
9722,29,2,pos,13,2,14.5039565607,429
9723,29,3,pos,13,2,14.6847219125,6119
9724,29,4,pos,13,4,25.2463652004,269
9725,29,5,pos,13,3,20.2271774448,253
9726,29,6,pos,13,5,30.6976962466,282
9727,29,7,pos,13,6,35.8462369507,9
9728,29,8,pos,13,7,42.2184441361,198
9729,29,9,pos,13,7,42.1369051397,314
9730,29,10,pos,13,7,41.9873300183,1738
9731,29,1,ran,14,7,23.675172236,881
9732,29,2,ran,14,8,34.5138700083,183
9733,29,3,ran,14,1,11.0489541326,229
9734,29,4,ran,14,2,5.0950303102,419
9735,29,5,ran,14,3,28.533811743,280
9736,29,6,ran,14,4,40.4363745534,423
9737,29,7,ran,14,4,40.106985356,214
9738,29,8,ran,14,4,40.6097025828,252
9739,29,9,ran,14,5,46.453167621,297
9740,29,10,ran,14,5,46.8773205889,267
9741,29,1,ran,15,5,46.7457283529,650
9742,29,2,ran,15,5,46.1532243425,284
9743,29,3,ran,15,5,46.3117799215,267
9744,29,4,ran,15,5,46.3442839656,67
9745,29,5,ran,15,5,45.9449874504,290
9746,29,6,ran,15,5,46.7089563716,346
9747,29,7,ran,15,5,46.5144415958,298
9748,29,8,ran,15,5,46.1492282093,281
9749,29,9,ran,15,5,46.2290640439,316
9750,29,10,ran,15,5,46.2380686839,299
9751,29,1,ran,16,5,12.4443683354,3690
9752,29,2,ran,16,6,17.3709589774,368
9753,29,3,ran,16,7,22.8518049793,260
9754,29,4,ran,16,8,44.506384881,283
9755,29,5,ran,16,8,44.2640772925,845
9756,29,6,ran,16,8,44.2953887031,595
9757,29,7,ran,16,8,43.6935143645,403
9758,29,8,ran,16,8,44.2623819824,303
9759,29,9,ran,16,8,44.3602625056,283
9760,29,10,ran,16,8,43.3823270991,299
9761,29,1,pos,17,8,46.1310604144,780
9762,29,2,pos,17,8,45.5312505642,305
9763,29,3,pos,17,8,45.989996325,326
9764,29,4,pos,17,8,46.4308667235,304
9765,29,5,pos,17,8,46.3640985965,261
9766,29,6,pos,17,8,45.383972743,283
9767,29,7,pos,17,8,45.9875139302,302
9768,29,8,pos,17,8,46.2555239394,273
9769,29,9,pos,17,8,45.3259803969,267
9770,29,10,pos,17,8,45.8336333494,290
9771,29,1,neg,18,8,3.7497734756,956
9772,29,2,neg,18,1,42.6319851379,339
9773,29,3,neg,18,1,42.4128721494,82
9774,29,4,neg,18,1,42.5822407274,476
9775,29,5,neg,18,1,42.7191954546,884
9776,29,6,neg,18,1,42.2885666225,286
9777,29,7,neg,18,1,42.0650958687,468
9778,29,8,neg,18,1,42.6385133807,2516
9779,29,9,neg,18,1,42.6006874821,1657
9780,29,10,neg,18,1,42.2801083158,2815
9781,29,1,ran,19,1,45.1296607877,473
9782,29,2,ran,19,1,45.1568217752,200
9783,29,3,ran,19,1,43.7904847934,8
9784,29,4,ran,19,1,44.1565711383,1020
9785,29,5,ran,19,1,44.9808515429,1498
9786,29,6,ran,19,1,45.0275055259,63
9787,29,7,ran,19,1,44.5932122144,963
9788,29,8,ran,19,1,44.7172614359,383
9789,29,9,ran,19,1,44.2915250632,860
9790,29,10,ran,19,1,44.9536989637,1567
9791,29,1,pos,20,1,8.0419351767,869
9792,29,2,pos,20,8,42.3730083621,283
9793,29,3,pos,20,8,42.9175452256,395
9794,29,4,pos,20,8,42.694432112,383
9795,29,5,pos,20,8,42.7356533779,1069
9796,29,6,pos,20,8,43.0972776114,9
9797,29,7,pos,20,8,42.8131186039,294
9798,29,8,pos,20,8,42.6059664338,340
9799,29,9,pos,20,8,42.8506455437,299
9800,29,10,pos,20,8,42.6700150459,267
9801,29,1,pos,21,8,45.871749389,841
9802,29,2,pos,21,8,45.7131802531,310
9803,29,3,pos,21,8,46.0155002507,367
9804,29,4,pos,21,8,45.9530291476,299
9805,29,5,pos,21,8,46.6138287842,31
9806,29,6,pos,21,8,46.2595757972,30
9807,29,7,pos,21,8,45.7110290292,61
9808,29,8,pos,21,8,46.0816655098,1139
9809,29,9,pos,21,8,45.4431917684,336
9810,29,10,pos,21,8,45.8494878311,300
9811,29,1,ran,22,8,32.8214873372,675
9812,29,2,ran,22,1,10.687259237,170
9813,29,3,ran,22,2,4.5829618977,39
9814,29,4,ran,22,3,43.6074561197,247
9815,29,5,ran,22,3,43.2576441007,262
9816,29,6,ran,22,3,44.0596932263,583
9817,29,7,ran,22,3,43.7044488588,614
9818,29,8,ran,22,3,44.3614880027,235
9819,29,9,ran,22,3,44.2293254644,1168
9820,29,10,ran,22,3,44.0697492,320
9821,29,1,neg,23,3,31.3773311439,689
9822,29,2,neg,23,4,26.5165435766,169
9823,29,3,neg,23,5,21.0251817811,129
9824,29,4,neg,23,6,15.6526523651,70
9825,29,5,neg,23,7,9.5440121602,436
9826,29,6,neg,23,8,4.5042468109,315
9827,29,7,neg,23,1,42.0981418401,96
9828,29,8,neg,23,1,42.3564337456,327
9829,29,9,neg,23,1,42.1409762002,285
9830,29,10,neg,23,1,42.7168146179,219
9831,29,1,ran,24,1,40.4362584927,377
9832,29,2,ran,24,1,40.3917674082,171
9833,29,3,ran,24,1,40.5828502336,292
9834,29,4,ran,24,1,40.209574191,298
9835,29,5,ran,24,1,40.133531128,31
9836,29,6,ran,24,1,40.6290155321,175
9837,29,7,ran,24,1,40.3234378338,79
9838,29,8,ran,24,1,40.5416734698,179
9839,29,9,ran,24,1,40.366886761,345
9840,29,10,ran,24,1,40.4008250381,503
9841,29,1,pos,25,1,5.3063898773,598
9842,29,2,pos,25,8,47.2541891582,183
9843,29,3,pos,25,8,47.5888795257,835
9844,29,4,pos,25,8,47.9785762347,334
9845,29,5,pos,25,8,48.050033932,260
9846,29,6,pos,25,8,47.964895795,205
9847,29,7,pos,25,8,47.3046797271,280
9848,29,8,pos,25,8,47.5225546528,300
9849,29,9,pos,25,8,48.091744473,298
9850,29,10,pos,25,8,48.1388499948,299
9851,29,1,ran,26,8,30.2404543008,875
9852,29,2,ran,26,7,15.0374348613,146
9853,29,3,ran,26,6,4.8724055129,366
9854,29,4,ran,26,5,41.1343065301,8
9855,29,5,ran,26,5,40.9293435371,224
9856,29,6,ran,26,5,40.8875353711,14
9857,29,7,ran,26,5,41.0448615741,463
9858,29,8,ran,26,5,40.5537119135,870
9859,29,9,ran,26,5,40.4212420998,320
9860,29,10,ran,26,5,40.8456898625,514
9861,29,1,neg,27,5,21.2727082712,667
9862,29,2,neg,27,4,27.1170546925,176
9863,29,3,neg,27,3,32.9333429481,167
9864,29,4,neg,27,2,38.0950990877,91
9865,29,5,neg,27,1,43.2145629666,345
9866,29,6,neg,27,1,43.3942847746,392
9867,29,7,neg,27,1,43.1450038568,304
9868,29,8,neg,27,1,43.2441553289,293
9869,29,9,neg,27,1,43.1628627127,387
9870,29,10,neg,27,1,43.2648106416,1510
9871,29,1,pos,28,1,5.9487112094,319
9872,29,2,pos,28,2,12.444153593,303
9873,29,3,pos,28,3,18.4771226877,296
9874,29,4,pos,28,4,23.6624989215,380
9875,29,5,pos,28,5,29.5066344731,299
9876,29,6,pos,28,6,35.1854131496,284
9877,29,7,pos,28,7,40.3572552637,252
9878,29,8,pos,28,8,46.2869473571,315
9879,29,9,pos,28,8,46.5212714444,268
9880,29,10,pos,28,8,46.1547788538,245
9881,29,1,neg,29,8,7.4243144518,663
9882,29,2,neg,29,1,46.0341056579,283
9883,29,3,neg,29,1,46.3027920454,267
9884,29,4,neg,29,1,46.8711529734,248
9885,29,5,neg,29,1,46.2839138982,245
9886,29,6,neg,29,1,46.2258578454,258
9887,29,7,neg,29,1,45.9695889513,331
9888,29,8,neg,29,1,46.2959968587,314
9889,29,9,neg,29,1,46.3982989386,37
9890,29,10,neg,29,1,46.239992032,671
9891,29,1,pos,30,1,2.0574740648,462
9892,29,2,pos,30,8,40.3645138375,231
9893,29,3,pos,30,8,40.093771342,299
9894,29,4,pos,30,8,40.8408577171,221
9895,29,5,pos,30,8,40.6051627689,272
9896,29,6,pos,30,8,40.7205823986,276
9897,29,7,pos,30,8,40.9061651815,258
9898,29,8,pos,30,8,40.4776691547,255
9899,29,9,pos,30,8,40.1883639882,114
9900,29,10,pos,30,8,40.9047938993,284
9901,30,1,ran,1,2,23.0670048981,21330
9902,30,2,ran,1,3,43.7529866236,1677
9903,30,3,ran,1,4,38.1538099435,809
9904,30,4,ran,1,5,18.277642987,537
9905,30,5,ran,1,6,12.8866448274,312
9906,30,6,ran,1,7,27.6935346914,377
9907,30,7,ran,1,8,33.1499091196,419
9908,30,8,ran,1,1,7.6539733942,388
9909,30,9,ran,1,3,42.8832276917,515
9910,30,10,ran,1,3,43.1286809184,646
9911,30,1,pos,2,3,18.7733336735,1141
9912,30,2,pos,2,2,12.986571117,235
9913,30,3,pos,2,1,7.6915884659,505
9914,30,4,pos,2,4,24.837017571,470
9915,30,5,pos,2,5,30.4444782127,270
9916,30,6,pos,2,6,36.5413360919,271
9917,30,7,pos,2,7,42.5011610755,260
9918,30,8,pos,2,7,42.7218113974,319
9919,30,9,pos,2,7,42.0103201249,264
9920,30,10,pos,2,7,42.1552513754,316
9921,30,1,neg,3,2,38.4034456945,1613
9922,30,2,neg,3,3,33.5453746938,412
9923,30,3,neg,3,4,28.5937349444,435
9924,30,4,neg,3,1,42.548708311,443
9925,30,5,neg,3,1,42.7684074425,468
9926,30,6,neg,3,1,42.3331162411,347
9927,30,7,neg,3,1,42.7158689963,512
9928,30,8,neg,3,1,41.7566522859,538
9929,30,9,neg,3,1,42.9160276039,395
9930,30,10,neg,3,1,42.5788997725,434
9931,30,1,neg,4,2,40.7781045564,1110
9932,30,2,neg,4,2,40.6282372772,58
9933,30,3,neg,4,2,40.3089090299,209
9934,30,4,neg,4,2,40.4265509204,366
9935,30,5,neg,4,2,40.0724739812,346
9936,30,6,neg,4,2,40.3370889729,322
9937,30,7,neg,4,2,40.6226960907,283
9938,30,8,neg,4,2,40.4534233433,289
9939,30,9,neg,4,2,40.2495550606,27
9940,30,10,neg,4,2,40.6775299372,316
9941,30,1,pos,5,5,28.3581272204,1324
9942,30,2,pos,5,4,23.095308185,347
9943,30,3,pos,5,3,18.5762814994,313
9944,30,4,pos,5,1,9.1987902254,294
9945,30,5,pos,5,7,38.0930896594,259
9946,30,6,pos,5,8,42.4109748325,352
9947,30,7,pos,5,8,43.0005521851,367
9948,30,8,pos,5,8,42.2925500935,477
9949,30,9,pos,5,8,42.8993566225,511
9950,30,10,pos,5,8,42.9641838112,443
9951,30,1,ran,6,7,3.2365976101,1337
9952,30,2,ran,6,2,42.9974853379,982
9953,30,3,ran,6,2,42.5458383683,366
9954,30,4,ran,6,2,42.5544062573,356
9955,30,5,ran,6,2,42.8150017221,342
9956,30,6,ran,6,2,42.4686567377,279
9957,30,7,ran,6,2,43.0847482454,351
9958,30,8,ran,6,2,42.5737725072,267
9959,30,9,ran,6,2,42.7297142273,448
9960,30,10,ran,6,2,42.7644974031,412
9961,30,1,neg,7,3,33.6638217516,1454
9962,30,2,neg,7,6,19.0115348318,426
9963,30,3,neg,7,5,23.4660117125,346
9964,30,4,neg,7,4,28.2535383134,641
9965,30,5,neg,7,1,42.8989076773,287
9966,30,6,neg,7,1,42.5791688578,363
9967,30,7,neg,7,1,42.8536135488,367
9968,30,8,neg,7,1,43.001404917,385
9969,30,9,neg,7,1,42.4283620325,456
9970,30,10,neg,7,1,42.4873486919,585
9971,30,1,neg,8,2,39.1805193399,1433
9972,30,2,neg,8,3,33.9173095383,442
9973,30,3,neg,8,4,29.1287939029,423
9974,30,4,neg,8,5,23.9205780201,305
9975,30,5,neg,8,6,18.3202992714,170
9976,30,6,neg,8,7,13.5558727682,85
9977,30,7,neg,8,2,40.1833897379,394
9978,30,8,neg,8,2,39.1614567142,381
9979,30,9,neg,8,2,39.2027914994,458
9980,30,10,neg,8,2,39.4968972875,364
9981,30,1,neg,9,1,40.9353711743,884
9982,30,2,neg,9,1,41.0486119336,355
9983,30,3,neg,9,1,40.4257467582,374
9984,30,4,neg,9,1,39.8472782549,384
9985,30,5,neg,9,1,40.5548686766,330
9986,30,6,neg,9,1,40.8966825172,266
9987,30,7,neg,9,1,40.802152143,301
9988,30,8,neg,9,1,40.7333865867,159
9989,30,9,neg,9,1,40.4395897895,273
9990,30,10,neg,9,1,40.7812546816,288
9991,30,1,neg,10,2,41.1638215372,1158
9992,30,2,neg,10,2,41.7298176627,301
9993,30,3,neg,10,2,41.4264130466,295
9994,30,4,neg,10,2,42.0220396623,392
9995,30,5,neg,10,2,41.3310231697,446
9996,30,6,neg,10,2,41.034932765,306
9997,30,7,neg,10,2,41.1195848915,374
9998,30,8,neg,10,2,41.6025520884,339
9999,30,9,neg,10,2,41.4838249701,308
10000,30,10,neg,10,2,41.8087576436,368
10001,30,1,neg,11,6,18.4615207891,1034
10002,30,2,neg,11,7,13.3287549036,246
10003,30,3,neg,11,8,7.7908038927,233
10004,30,4,neg,11,5,24.6065975417,505
10005,30,5,neg,11,4,29.1672961083,355
10006,30,6,neg,11,3,34.9303062416,291
10007,30,7,neg,11,2,40.1527618187,248
10008,30,8,neg,11,2,39.8727544256,301
10009,30,9,neg,11,2,40.0351618258,361
10010,30,10,neg,11,2,40.0884166045,321
10011,30,1,ran,12,2,40.2160053131,1512
10012,30,2,ran,12,2,39.8916316106,763
10013,30,3,ran,12,2,40.3175556739,455
10014,30,4,ran,12,2,40.5034273273,652
10015,30,5,ran,12,2,39.8862538558,435
10016,30,6,ran,12,2,40.0266960783,368
10017,30,7,ran,12,2,39.7767519632,310
10018,30,8,ran,12,2,40.3574542843,339
10019,30,9,ran,12,2,39.6726281359,378
10020,30,10,ran,12,2,40.3849428804,407
10021,30,1,neg,13,2,40.9732058667,767
10022,30,2,neg,13,2,40.4932784723,294
10023,30,3,neg,13,2,40.620231739,510
10024,30,4,neg,13,2,40.550484869,694
10025,30,5,neg,13,2,40.4849746991,294
10026,30,6,neg,13,2,40.7438069324,306
10027,30,7,neg,13,2,40.8513201681,331
10028,30,8,neg,13,2,40.1091764348,38
10029,30,9,neg,13,2,40.7471161441,505
10030,30,10,neg,13,2,40.5480251165,343
10031,30,1,neg,14,2,38.8957676505,601
10032,30,2,neg,14,2,39.7601392992,303
10033,30,3,neg,14,2,38.4716306886,97
10034,30,4,neg,14,2,38.7294129787,137
10035,30,5,neg,14,2,38.3934846298,143
10036,30,6,neg,14,2,38.6481612228,1
10037,30,7,neg,14,2,38.9822564232,54
10038,30,8,neg,14,2,38.4426350541,250
10039,30,9,neg,14,2,39.0532872115,459
10040,30,10,neg,14,2,38.9254867667,355
10041,30,1,ran,15,2,19.4428614731,833
10042,30,2,ran,15,3,46.1759529278,471
10043,30,3,ran,15,3,46.778688387,270
10044,30,4,ran,15,3,46.1242901358,290
10045,30,5,ran,15,3,46.2641518625,233
10046,30,6,ran,15,3,46.0968637958,336
10047,30,7,ran,15,3,46.0421521308,304
10048,30,8,ran,15,3,45.8909691121,220
10049,30,9,ran,15,3,46.0158802181,235
10050,30,10,ran,15,3,46.0768763717,338
10051,30,1,ran,16,3,34.7034976809,669
10052,30,2,ran,16,4,8.3422610715,370
10053,30,3,ran,16,5,24.1089096241,285
10054,30,4,ran,16,6,19.3834766402,261
10055,30,5,ran,16,2,13.7513174632,282
10056,30,6,ran,16,1,45.700835045,312
10057,30,7,ran,16,1,46.0920623138,366
10058,30,8,ran,16,1,44.9340310069,305
10059,30,9,ran,16,1,45.9636287498,372
10060,30,10,ran,16,1,45.0214675477,339
10061,30,1,pos,17,1,6.2603746547,642
10062,30,2,pos,17,3,15.8650757805,321
10063,30,3,pos,17,2,11.2837968177,123
10064,30,4,pos,17,4,21.4007882088,517
10065,30,5,pos,17,6,31.0466468771,66
10066,30,6,pos,17,7,35.8381971481,134
10067,30,7,pos,17,8,41.8830723112,19
10068,30,8,pos,17,8,41.3032288706,332
10069,30,9,pos,17,8,40.8600368516,360
10070,30,10,pos,17,8,40.7611382801,265
10071,30,1,ran,18,5,40.8084200629,1293
10072,30,2,ran,18,5,40.3881386491,155
10073,30,3,ran,18,5,40.6924707309,202
10074,30,4,ran,18,5,40.7618317847,255
10075,30,5,ran,18,5,40.1965222088,224
10076,30,6,ran,18,5,40.9162444689,160
10077,30,7,ran,18,5,40.23939026,6
10078,30,8,ran,18,5,40.8394443621,118
10079,30,9,ran,18,5,40.6388575322,339
10080,30,10,ran,18,5,40.6629209377,350
10081,30,1,pos,19,5,27.2100740319,644
10082,30,2,pos,19,4,22.7246211167,236
10083,30,3,pos,19,3,17.6797676735,183
10084,30,4,pos,19,1,9.345620037,379
10085,30,5,pos,19,8,40.6865670279,291
10086,30,6,pos,19,8,40.1811936654,234
10087,30,7,pos,19,8,40.9136429935,220
10088,30,8,pos,19,8,41.2272015822,665
10089,30,9,pos,19,8,40.9934307921,38
10090,30,10,pos,19,8,40.9287215383,235
10091,30,1,pos,20,8,46.4998080039,1068
10092,30,2,pos,20,8,46.9215179115,216
10093,30,3,pos,20,8,46.1297813236,286
10094,30,4,pos,20,8,46.6810908002,286
10095,30,5,pos,20,8,47.0853631053,502
10096,30,6,pos,20,8,46.4965355032,11
10097,30,7,pos,20,8,46.4012809173,586
10098,30,8,pos,20,8,46.4878908289,443
10099,30,9,pos,20,8,46.5464010259,321
10100,30,10,pos,20,8,46.6738987021,13
10101,30,1,ran,21,8,32.7221398064,1323
10102,30,2,ran,21,2,28.2677434173,444
10103,30,3,ran,21,1,18.912602165,379
10104,30,4,ran,21,3,13.1753763845,301
10105,30,5,ran,21,4,36.8245156513,440
10106,30,6,ran,21,5,41.8359338648,385
10107,30,7,ran,21,5,41.5992439225,480
10108,30,8,ran,21,5,42.375993216,353
10109,30,9,ran,21,5,42.6376249644,264
10110,30,10,ran,21,5,42.0817062493,116
10111,30,1,ran,22,5,41.0004448319,1406
10112,30,2,ran,22,5,41.0730481365,174
10113,30,3,ran,22,5,40.171075064,329
10114,30,4,ran,22,5,40.4257788604,244
10115,30,5,ran,22,5,41.0898197317,155
10116,30,6,ran,22,5,41.2181875013,307
10117,30,7,ran,22,5,40.4849778691,305
10118,30,8,ran,22,5,41.0896504848,95
10119,30,9,ran,22,5,40.8118306966,239
10120,30,10,ran,22,5,40.9778315891,197
10121,30,1,ran,23,5,23.8430091958,618
10122,30,2,ran,23,6,13.7037448864,289
10123,30,3,ran,23,7,29.3465995935,11
10124,30,4,ran,23,1,7.8694572283,496
10125,30,5,ran,23,3,18.2148726024,388
10126,30,6,ran,23,2,39.6760898775,58
10127,30,7,ran,23,2,39.8178599192,132
10128,30,8,ran,23,2,39.4785588736,346
10129,30,9,ran,23,2,38.9532932194,145
10130,30,10,ran,23,2,39.8363643346,92
10131,30,1,pos,24,2,14.7848800249,505
10132,30,2,pos,24,3,19.9571802307,51
10133,30,3,pos,24,8,46.0975885001,325
10134,30,4,pos,24,8,45.7611564466,367
10135,30,5,pos,24,8,45.7323862137,83
10136,30,6,pos,24,8,46.2304087261,115
10137,30,7,pos,24,8,46.116063756,5
10138,30,8,pos,24,8,45.9932577435,20
10139,30,9,pos,24,8,46.0453822307,4
10140,30,10,pos,24,8,45.5177834868,616
10141,30,1,neg,25,8,6.1654612462,1172
10142,30,2,neg,25,3,30.92803289,38
10143,30,3,neg,25,4,25.8815091395,318
10144,30,4,neg,25,6,16.2622471984,356
10145,30,5,neg,25,2,35.6928524938,424
10146,30,6,neg,25,1,40.7414873312,84
10147,30,7,neg,25,1,40.3598405163,217
10148,30,8,neg,25,1,39.6925460852,49
10149,30,9,neg,25,1,40.2782243692,344
10150,30,10,neg,25,1,40.1687928102,254
10151,30,1,pos,26,1,8.1231421054,1063
10152,30,2,pos,26,3,19.6371272315,268
10153,30,3,pos,26,8,45.949607135,378
10154,30,4,pos,26,8,46.3849500512,361
10155,30,5,pos,26,8,45.6443698887,134
10156,30,6,pos,26,8,46.4292112407,38
10157,30,7,pos,26,8,46.121475413,624
10158,30,8,pos,26,8,46.0555664442,481
10159,30,9,pos,26,8,45.8245078709,328
10160,30,10,pos,26,8,46.0278848045,340
10161,30,1,pos,27,5,29.6368484091,832
10162,30,2,pos,27,8,47.6525013923,302
10163,30,3,pos,27,8,47.8780587587,316
10164,30,4,pos,27,8,47.2855557886,287
10165,30,5,pos,27,8,48.0319351222,15
10166,30,6,pos,27,8,47.9106671127,102
10167,30,7,pos,27,8,47.4894033586,319
10168,30,8,pos,27,8,47.4138158518,293
10169,30,9,pos,27,8,47.7033271968,292
10170,30,10,pos,27,8,47.4938532142,283
10171,30,1,ran,28,8,32.0362433087,1351
10172,30,2,ran,28,5,16.2137731163,822
10173,30,3,ran,28,1,10.4574659258,284
10174,30,4,ran,28,2,4.7904931505,234
10175,30,5,ran,28,3,44.0757889506,60
10176,30,6,ran,28,3,44.4247716253,407
10177,30,7,ran,28,3,44.277600164,349
10178,30,8,ran,28,3,44.3929018059,241
10179,30,9,ran,28,3,43.7964326521,464
10180,30,10,ran,28,3,44.6711731515,300
10181,30,1,pos,29,3,19.6481602953,644
10182,30,2,pos,29,1,8.3079237939,320
10183,30,3,pos,29,8,47.1922580273,340
10184,30,4,pos,29,8,46.7006128286,419
10185,30,5,pos,29,8,47.4570170692,301
10186,30,6,pos,29,8,47.6106936161,123
10187,30,7,pos,29,8,47.878084365,329
10188,30,8,pos,29,8,47.5378499116,447
10189,30,9,pos,29,8,47.8054518219,85
10190,30,10,pos,29,8,48.4658417714,730
10191,30,1,pos,30,1,4.351799555,1276
10192,30,2,pos,30,8,41.7676429533,409
10193,30,3,pos,30,8,41.1216271823,229
10194,30,4,pos,30,8,41.356787488,247
10195,30,5,pos,30,8,41.3977416557,53
10196,30,6,pos,30,8,41.7078019036,339
10197,30,7,pos,30,8,41.7333804867,327
10198,30,8,pos,30,8,41.8200113128,76
10199,30,9,pos,30,8,41.6537643334,313
10200,30,10,pos,30,8,41.2563936263,388
10201,31,1,neg,1,1,40.6262784697,20989
10202,31,2,neg,1,6,17.2270974447,2877
10203,31,3,neg,1,3,31.2928449924,1981
10204,31,4,neg,1,8,7.3944927314,1789
10205,31,5,neg,1,7,12.2637290984,1629
10206,31,6,neg,1,2,35.6966162306,740
10207,31,7,neg,1,1,40.5229106308,900
10208,31,8,neg,1,1,39.9045079851,1325
10209,31,9,neg,1,2,35.9313124482,796
10210,31,10,neg,1,1,40.3089240859,694
10211,31,1,pos,2,5,27.4158650053,1843
10212,31,2,pos,2,6,32.5012979819,1269
10213,31,3,pos,2,7,37.3920426046,781
10214,31,4,pos,2,8,41.4135174742,512
10215,31,5,pos,2,8,41.9403858497,586
10216,31,6,pos,2,8,42.2212760251,741
10217,31,7,pos,2,8,41.8979945501,1037
10218,31,8,pos,2,8,41.5483598255,774
10219,31,9,pos,2,8,42.0541634202,550
10220,31,10,pos,2,8,41.9322294553,510
10221,31,1,pos,3,3,16.122073076,1891
10222,31,2,pos,3,5,27.9803409072,1197
10223,31,3,pos,3,6,34.0419154298,2388
10224,31,4,pos,3,8,45.3598086974,502
10225,31,5,pos,3,8,45.574511888,333
10226,31,6,pos,3,8,45.8236618094,342
10227,31,7,pos,3,8,45.9465317706,333
10228,31,8,pos,3,8,45.6761590818,367
10229,31,9,pos,3,8,45.9362228196,446
10230,31,10,pos,3,8,45.3539767076,405
10231,31,1,neg,4,8,4.2250595673,2467
10232,31,2,neg,4,1,42.3932843741,485
10233,31,3,neg,4,1,42.3632744171,461
10234,31,4,neg,4,1,42.6573638673,518
10235,31,5,neg,4,1,42.0977124477,445
10236,31,6,neg,4,1,42.1007104028,413
10237,31,7,neg,4,1,41.8685328941,549
10238,31,8,neg,4,1,42.2834721945,518
10239,31,9,neg,4,1,42.6576883464,485
10240,31,10,neg,4,1,41.8705888701,462
10241,31,1,neg,5,8,7.6053795633,4732
10242,31,2,neg,5,1,41.7499586065,486
10243,31,3,neg,5,1,41.251533663,350
10244,31,4,neg,5,1,41.1420006218,365
10245,31,5,neg,5,1,41.7015577305,464
10246,31,6,neg,5,1,41.4405302485,770
10247,31,7,neg,5,1,41.2630286602,589
10248,31,8,neg,5,1,40.9837286468,662
10249,31,9,neg,5,1,41.2054658509,1806
10250,31,10,neg,5,1,41.4498065364,292
10251,31,1,ran,6,1,10.7144961867,1706
10252,31,2,ran,6,8,32.2796377835,1989
10253,31,3,ran,6,5,15.94137582,751
10254,31,4,ran,6,7,21.4312920906,365
10255,31,5,ran,6,8,33.382244674,459
10256,31,6,ran,6,2,4.8064399784,385
10257,31,7,ran,6,8,32.6616523534,550
10258,31,8,ran,6,8,32.5649471319,397
10259,31,9,ran,6,8,32.6680484433,421
10260,31,10,ran,6,8,32.9992804762,510
10261,31,1,ran,7,8,19.5753891393,3869
10262,31,2,ran,7,2,13.5570177262,101
10263,31,3,ran,7,4,24.4009115142,548
10264,31,4,ran,7,5,41.4262368668,2277
10265,31,5,ran,7,5,41.2006929662,2700
10266,31,6,ran,7,5,41.0372758076,389
10267,31,7,ran,7,5,40.7140939756,501
10268,31,8,ran,7,5,40.9380138707,445
10269,31,9,ran,7,5,41.3738542879,469
10270,31,10,ran,7,5,41.0093365239,982
10271,31,1,pos,8,5,25.9748755442,2164
10272,31,2,pos,8,4,19.7429803722,413
10273,31,3,pos,8,6,31.1736741568,430
10274,31,4,pos,8,7,37.0319741917,365
10275,31,5,pos,8,8,42.6630865517,356
10276,31,6,pos,8,8,42.839461647,358
10277,31,7,pos,8,8,42.3979653894,346
10278,31,8,pos,8,8,42.5530934027,354
10279,31,9,pos,8,8,43.0962724857,355
10280,31,10,pos,8,8,42.7579850824,409
10281,31,1,ran,9,8,25.1590401774,2459
10282,31,2,ran,9,1,14.3643534188,438
10283,31,3,ran,9,5,47.7288786817,221
10284,31,4,ran,9,5,47.1256351506,390
10285,31,5,ran,9,5,46.6981273512,606
10286,31,6,ran,9,5,47.1688886817,501
10287,31,7,ran,9,5,46.8689286428,389
10288,31,8,ran,9,5,46.7235742838,518
10289,31,9,ran,9,5,47.327407451,782
10290,31,10,ran,9,5,47.4280586065,293
10291,31,1,pos,10,4,20.6970975245,1739
10292,31,2,pos,10,1,2.4047369131,837
10293,31,3,pos,10,5,27.1373911466,11301
10294,31,4,pos,10,7,38.8512599182,1813
10295,31,5,pos,10,8,45.0036423709,309
10296,31,6,pos,10,8,44.8580288751,413
10297,31,7,pos,10,8,44.4746565486,334
10298,31,8,pos,10,8,44.8327498498,454
10299,31,9,pos,10,8,44.2670327128,349
10300,31,10,pos,10,8,45.2409414367,478
10301,31,1,pos,11,1,9.4061782581,1275
10302,31,2,pos,11,8,42.0975681404,502
10303,31,3,pos,11,8,42.2157348576,415
10304,31,4,pos,11,8,42.381956179,293
10305,31,5,pos,11,8,41.7256700562,299
10306,31,6,pos,11,8,41.4949849182,357
10307,31,7,pos,11,8,41.8379050678,381
10308,31,8,pos,11,8,42.0202933261,382
10309,31,9,pos,11,8,42.0616331588,369
10310,31,10,pos,11,8,41.5094046703,606
10311,31,1,pos,12,8,41.4518216916,1851
10312,31,2,pos,12,8,41.5220599809,445
10313,31,3,pos,12,8,41.2117336496,7021
10314,31,4,pos,12,8,41.601517285,3102
10315,31,5,pos,12,8,41.525501029,733
10316,31,6,pos,12,8,41.4417929821,773
10317,31,7,pos,12,8,42.2481105166,550
10318,31,8,pos,12,8,41.8885575221,645
10319,31,9,pos,12,8,41.7410697645,494
10320,31,10,pos,12,8,41.3502469836,589
10321,31,1,neg,13,8,3.8021414551,2748
10322,31,2,neg,13,1,46.8652999862,517
10323,31,3,neg,13,1,47.3480577978,446
10324,31,4,neg,13,1,47.0336502671,1406
10325,31,5,neg,13,1,47.5075697758,774
10326,31,6,neg,13,1,47.454969209,1109
10327,31,7,neg,13,1,46.6343839358,710
10328,31,8,neg,13,1,47.1492733582,501
