,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,std_0,std_1,std_2,std_3,std_4,std_5,std_6,std_7,nmll,round,trial,id
11792,25.37,25.741,26.111,26.481,26.852,27.222,27.593,27.963,20.086,20.15,20.257,20.405,20.595,20.824,21.091,21.396,4.4916,10,2,40
11793,25.941,26.881,27.822,28.763,29.704,30.644,31.585,32.526,15.474,15.537,15.641,15.786,15.971,16.194,16.453,16.747,8.7961,10,3,40
11794,27.711,30.422,33.132,35.843,38.554,41.265,43.975,46.686,0.22091,0.22262,0.22544,0.22933,0.23424,0.2401,0.24685,0.25441,7.0348,10,4,40
11795,27.716,30.431,33.147,35.863,38.579,41.294,44.01,46.726,0.19503,0.19616,0.19804,0.20064,0.20393,0.20788,0.21246,0.21762,6.7263,10,5,40
11796,27.719,30.438,33.157,35.876,38.595,41.313,44.032,46.751,0.17751,0.17834,0.17971,0.18161,0.18403,0.18694,0.19032,0.19415,6.2541,10,6,40
11797,27.718,30.436,33.154,35.873,38.591,41.309,44.027,46.745,0.15961,0.16024,0.16126,0.16269,0.16451,0.16671,0.16927,0.17218,5.5017,10,7,40
11798,27.723,30.446,33.168,35.891,38.614,41.337,44.06,46.782,0.17612,0.17671,0.17769,0.17904,0.18077,0.18286,0.1853,0.18807,5.7658,10,8,40
11799,27.725,30.45,33.175,35.9,38.626,41.351,44.076,46.801,0.171,0.1715,0.17233,0.17348,0.17496,0.17674,0.17882,0.1812,5.3145,10,9,40
11800,27.723,30.446,33.17,35.893,38.616,41.339,44.063,46.786,0.16646,0.16689,0.16761,0.16861,0.16988,0.17143,0.17324,0.17531,4.8054,10,10,40
11801,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,11,1,40
11802,24.33,23.659,22.989,22.318,21.648,20.977,20.307,19.636,0.000090239,0.00014268,0.00020179,0.0002631,0.00032537,0.00038814,0.00045121,0.00051446,1.1437,11,2,40
11803,21.034,17.069,13.103,9.1375,5.1718,1.2062,-2.7594,-6.7251,0.000066922,0.000075498,0.000087952,0.00010289,0.00011937,0.00013685,0.00015499,0.00017357,1481600000,11,3,40
11804,27.059,29.117,31.176,33.235,35.293,37.352,39.411,41.469,0.000064712,0.000067355,0.000071542,0.000077023,0.000083543,0.000090879,0.00009885,0.00010731,63880000000,11,4,40
11805,28.027,31.053,34.08,37.106,40.133,43.159,46.186,49.212,0.000064337,0.0000659,0.000068426,0.000071813,0.000075946,0.000080711,0.000086002,0.000091729,73544000000,11,5,40
11806,28.447,31.894,35.341,38.788,42.235,45.682,49.129,52.576,0.000064181,0.000065291,0.0000671,0.000069554,0.000072587,0.00007613,0.000080115,0.00008448,77972000000,11,6,40
11807,28.65,32.3,35.951,39.601,43.251,46.901,50.551,54.202,0.000064097,0.000064957,0.000066366,0.00006829,0.000070687,0.000073511,0.000076714,0.000080251,79870000000,11,7,40
11808,28.786,32.573,36.359,40.145,43.932,47.718,51.505,55.291,0.000064043,0.000064746,0.0000659,0.000067483,0.000069465,0.000071813,0.000074492,0.000077469,81221000000,11,8,40
11809,28.889,32.777,36.666,40.555,44.444,48.332,52.221,56.11,0.000064006,0.0000646,0.000065577,0.000066922,0.000068611,0.000070622,0.000072926,0.000075498,82333000000,11,9,40
11810,28.966,32.932,36.899,40.865,44.831,48.797,52.763,56.73,0.000063979,0.000064493,0.000065341,0.000066509,0.000067982,0.00006974,0.000071762,0.000074026,83206000000,11,10,40
11811,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,12,1,40
11812,24.494,23.988,23.482,22.975,22.469,21.963,21.457,20.951,13.659,13.741,13.875,14.062,14.298,14.581,14.909,15.278,4.1793,12,2,40
11813,24.7,24.4,24.1,23.8,23.5,23.199,22.899,22.599,17.184,17.256,17.374,17.538,17.747,17.999,18.293,18.625,8.5774,12,3,40
11814,24.771,24.541,24.312,24.083,23.853,23.624,23.395,23.166,17.976,18.045,18.16,18.319,18.522,18.766,19.052,19.376,12.954,12,4,40
11815,24.826,24.653,24.479,24.305,24.132,23.958,23.784,23.611,18.358,18.426,18.538,18.695,18.895,19.136,19.417,19.737,17.334,12,5,40
11816,24.876,24.752,24.628,24.504,24.38,24.256,24.132,24.007,18.553,18.62,18.732,18.887,19.085,19.324,19.603,19.919,21.707,12,6,40
11817,24.923,24.846,24.769,24.692,24.615,24.538,24.461,24.384,18.663,18.73,18.841,18.995,19.192,19.43,19.707,20.022,26.076,12,7,40
11818,24.968,24.937,24.905,24.874,24.842,24.811,24.779,24.748,18.708,18.774,18.885,19.039,19.235,19.471,19.747,20.061,30.435,12,8,40
11819,25.015,25.03,25.045,25.061,25.076,25.091,25.106,25.121,18.836,18.902,19.012,19.165,19.36,19.595,19.869,20.181,34.836,12,9,40
11820,25.059,25.117,25.176,25.235,25.294,25.352,25.411,25.47,18.795,18.861,18.971,19.123,19.318,19.553,19.827,20.139,39.172,12,10,40
11821,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,13,1,40
11822,24.269,23.537,22.806,22.075,21.344,20.612,19.881,19.15,0.0013669,0.001398,0.0014485,0.0015164,0.0015994,0.0016954,0.0018022,0.0019181,3.2658,13,2,40
11823,24.935,24.87,24.805,24.74,24.676,24.611,24.546,24.481,17.457,17.528,17.645,17.808,18.015,18.264,18.555,18.885,8.5656,13,3,40
11824,24.997,24.995,24.992,24.989,24.986,24.984,24.981,24.978,19.427,19.492,19.601,19.752,19.945,20.179,20.451,20.761,13.16,13,4,40
11825,25.045,25.09,25.135,25.18,25.225,25.27,25.314,25.359,20.294,20.358,20.463,20.609,20.796,21.022,21.287,21.587,17.719,13,5,40
11826,25.088,25.177,25.265,25.354,25.442,25.53,25.619,25.707,20.71,20.772,20.876,21.02,21.204,21.426,21.687,21.983,22.252,13,6,40
11827,25.13,25.261,25.391,25.522,25.652,25.783,25.913,26.043,21.03,21.091,21.193,21.336,21.517,21.737,21.994,22.287,26.797,13,7,40
11828,25.172,25.343,25.515,25.686,25.858,26.029,26.201,26.372,21.272,21.333,21.434,21.575,21.755,21.972,22.227,22.517,31.347,13,8,40
11829,25.212,25.424,25.636,25.848,26.06,26.272,26.484,26.696,21.46,21.521,21.621,21.761,21.939,22.155,22.408,22.696,35.901,13,9,40
11830,25.252,25.505,25.757,26.009,26.261,26.514,26.766,27.018,21.571,21.631,21.731,21.87,22.047,22.262,22.513,22.8,40.441,13,10,40
11831,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,14,1,40
11832,25.056,25.111,25.167,25.223,25.279,25.334,25.39,25.446,0.00027065,0.00027683,0.00028683,0.00030026,0.0003167,0.00033571,0.00035686,0.00037981,2.9999,14,2,40
11833,24.902,24.804,24.705,24.607,24.509,24.411,24.313,24.214,0.00027062,0.00027671,0.00028656,0.0002998,0.00031602,0.00033478,0.00035567,0.00037835,683540000,14,3,40
11834,25.269,25.537,25.806,26.074,26.343,26.611,26.88,27.148,0.00026974,0.00027324,0.00027897,0.00028679,0.00029656,0.00030807,0.00032114,0.00033559,824520000,14,4,40
11835,25.115,25.229,25.344,25.458,25.573,25.687,25.802,25.917,0.00026966,0.0002729,0.00027822,0.0002855,0.0002946,0.00030535,0.00031759,0.00033115,1080500000,14,5,40
11836,25.51,26.019,26.529,27.038,27.548,28.057,28.567,29.077,0.00026941,0.00027192,0.00027606,0.00028175,0.00028891,0.00029742,0.00030717,0.00031806,1668000000,14,6,40
11837,25.969,26.937,27.906,28.875,29.844,30.812,31.781,32.75,0.00026933,0.00027162,0.00027539,0.00028057,0.00028711,0.0002949,0.00030385,0.00031386,4209900000,14,7,40
11838,26.349,27.697,29.046,30.395,31.743,33.092,34.44,35.789,0.00026927,0.00027136,0.00027482,0.00027959,0.0002856,0.00029278,0.00030105,0.00031032,6299800000,14,8,40
11839,26.667,28.335,30.002,31.669,33.337,35.004,36.671,38.339,0.00026921,0.00027115,0.00027434,0.00027875,0.00028432,0.00029098,0.00029867,0.00030729,8039800000,14,9,40
11840,26.948,28.897,30.845,32.794,34.742,36.691,38.639,40.588,0.00026917,0.00027096,0.00027393,0.00027803,0.00028322,0.00028943,0.00029661,0.00030468,9620700000,14,10,40
11841,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,15,1,40
11842,24.525,24.049,23.574,23.099,22.623,22.148,21.672,21.197,14.832,14.91,15.039,15.219,15.446,15.719,16.036,16.394,4.242,15,2,40
11843,23.399,21.798,20.196,18.595,16.994,15.393,13.791,12.19,4.7408,4.8207,4.9511,5.128,5.3469,5.6028,5.8909,6.2068,7.5319,15,3,40
11844,24.565,24.13,23.695,23.26,22.825,22.39,21.955,21.52,10.886,10.96,11.082,11.251,11.465,11.72,12.015,12.347,11.586,15,4,40
11845,24.479,23.959,23.438,22.918,22.397,21.877,21.356,20.836,14.353,14.421,14.534,14.69,14.888,15.126,15.404,15.717,16.501,15,5,40
11846,24.565,24.131,23.696,23.262,22.827,22.393,21.958,21.524,14.352,14.419,14.53,14.684,14.879,15.115,15.389,15.7,20.543,15,6,40
11847,24.838,24.677,24.515,24.353,24.191,24.03,23.868,23.706,15.811,15.873,15.976,16.12,16.302,16.522,16.779,17.07,25.121,15,7,40
11848,25.031,25.062,25.093,25.124,25.155,25.186,25.217,25.248,16.337,16.396,16.494,16.631,16.805,17.015,17.26,17.538,29.52,15,8,40
11849,25.202,25.404,25.606,25.808,26.009,26.211,26.413,26.615,16.597,16.653,16.748,16.879,17.046,17.247,17.483,17.751,33.883,15,9,40
11850,25.359,25.718,26.077,26.436,26.795,27.154,27.513,27.872,16.66,16.715,16.805,16.932,17.093,17.287,17.515,17.774,38.195,15,10,40
11851,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,16,1,40
11852,24.869,24.739,24.608,24.478,24.347,24.217,24.086,23.956,0.000099065,0.00010745,0.00012014,0.00013592,0.00015385,0.00017326,0.00019372,0.00021491,2.3138,16,2,40
11853,26.15,27.301,28.451,29.601,30.752,31.902,33.053,34.203,0.000098893,0.00010682,0.00011886,0.0001339,0.00015106,0.00016969,0.00018937,0.00020978,24158000000,16,3,40
11854,27.293,29.587,31.88,34.173,36.466,38.76,41.053,43.346,0.000098741,0.00010625,0.00011771,0.00013209,0.00014854,0.00016646,0.00018542,0.00020513,45795000000,16,4,40
11855,28.315,31.631,34.946,38.262,41.577,44.893,48.208,51.524,0.000098604,0.00010574,0.00011667,0.00013044,0.00014625,0.00016352,0.00018182,0.00020087,65140000000,16,5,40
11856,29.224,33.449,37.673,41.897,46.122,50.346,54.57,58.795,0.00009848,0.00010528,0.00011573,0.00012894,0.00014416,0.00016082,0.00017851,0.00019696,82131000000,16,6,40
11857,30.069,35.139,40.208,45.278,50.347,55.417,60.486,65.556,0.000098369,0.00010486,0.00011487,0.00012757,0.00014224,0.00015834,0.00017547,0.00019335,98369000000,16,7,40
11858,30.808,36.616,42.424,48.232,54.04,59.848,65.656,71.464,0.000098267,0.00010448,0.00011408,0.00012631,0.00014047,0.00015605,0.00017265,0.00019002,112010000000,16,8,40
11859,31.506,38.013,44.519,51.026,57.532,64.039,70.545,77.052,0.000098174,0.00010413,0.00011336,0.00012515,0.00013884,0.00015393,0.00017004,0.00018692,125380000000,16,9,40
11860,32.119,39.237,46.356,53.474,60.593,67.711,74.83,81.948,0.000098089,0.00010381,0.0001127,0.00012407,0.00013732,0.00015196,0.00016761,0.00018403,136570000000,16,10,40
11861,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,17,1,40
11862,25.062,25.124,25.186,25.248,25.309,25.371,25.433,25.495,16.16,16.252,16.404,16.615,16.883,17.205,17.577,17.997,4.2015,17,2,40
11863,25.125,25.25,25.375,25.501,25.626,25.751,25.876,26.001,15.979,16.072,16.226,16.438,16.708,17.031,17.406,17.828,8.3844,17,3,40
11864,25.19,25.38,25.57,25.76,25.949,26.139,26.329,26.519,15.798,15.892,16.046,16.261,16.532,16.857,17.234,17.659,12.549,17,4,40
11865,25.255,25.51,25.765,26.02,26.275,26.53,26.784,27.039,15.69,15.784,15.939,16.153,16.425,16.751,17.129,17.554,16.712,17,5,40
11866,25.321,25.641,25.962,26.282,26.603,26.923,27.244,27.564,15.599,15.693,15.848,16.063,16.335,16.662,17.04,17.466,20.872,17,6,40
11867,25.385,25.77,26.155,26.541,26.926,27.311,27.696,28.081,15.578,15.672,15.827,16.041,16.312,16.638,17.015,17.44,25.051,17,7,40
11868,25.453,25.906,26.359,26.812,27.265,27.718,28.172,28.625,15.448,15.542,15.698,15.913,16.185,16.512,16.89,17.316,29.184,17,8,40
11869,25.523,26.046,26.569,27.092,27.615,28.138,28.661,29.184,15.294,15.388,15.544,15.761,16.034,16.362,16.742,17.17,33.291,17,9,40
11870,25.591,26.181,26.772,27.362,27.953,28.544,29.134,29.725,15.236,15.33,15.486,15.702,15.976,16.304,16.683,17.11,37.439,17,10,40
11871,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,18,1,40
11872,25.052,25.103,25.155,25.206,25.258,25.309,25.361,25.412,19.414,19.491,19.619,19.796,20.021,20.293,20.61,20.97,4.3849,18,2,40
11873,25.104,25.208,25.312,25.415,25.519,25.623,25.727,25.831,19.254,19.331,19.459,19.637,19.864,20.137,20.456,20.817,8.756,18,3,40
11874,25.156,25.312,25.468,25.625,25.781,25.937,26.093,26.249,19.21,19.287,19.415,19.593,19.82,20.093,20.412,20.773,13.131,18,4,40
11875,25.21,25.42,25.63,25.84,26.05,26.26,26.47,26.68,19.05,19.127,19.256,19.435,19.663,19.937,20.257,20.62,17.481,18,5,40
11876,25.264,25.527,25.791,26.054,26.318,26.581,26.845,27.108,18.972,19.05,19.179,19.358,19.586,19.861,20.181,20.544,21.837,18,6,40
11877,25.316,25.633,25.949,26.266,26.582,26.899,27.215,27.532,18.958,19.036,19.165,19.343,19.571,19.845,20.165,20.528,26.209,18,7,40
11878,25.369,25.738,26.107,26.476,26.845,27.214,27.583,27.952,18.967,19.044,19.172,19.351,19.577,19.851,20.17,20.531,30.59,18,8,40
11879,25.423,25.845,26.268,26.69,27.113,27.535,27.958,28.38,18.931,19.008,19.136,19.314,19.541,19.814,20.133,20.494,34.956,18,9,40
11880,25.477,25.954,26.431,26.908,27.384,27.861,28.338,28.815,18.871,18.949,19.077,19.255,19.482,19.755,20.073,20.434,39.311,18,10,40
11881,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,19,1,40
11882,24.911,24.821,24.732,24.642,24.553,24.463,24.374,24.285,11.182,11.315,11.532,11.829,12.2,12.64,13.14,13.694,3.8333,19,2,40
11883,24.617,24.233,23.85,23.466,23.083,22.699,22.316,21.932,8.9269,9.0187,9.1696,9.3768,9.6367,9.9452,10.298,10.69,7.3569,19,3,40
11884,24.764,24.528,24.292,24.056,23.82,23.584,23.348,23.112,8.3016,8.3839,8.5194,8.7056,8.9392,9.2167,9.5343,9.888,10.743,19,4,40
11885,24.366,23.733,23.099,22.465,21.832,21.198,20.564,19.931,9.882,9.9506,10.064,10.221,10.418,10.655,10.929,11.236,15.152,19,5,40
11886,24.672,24.344,24.016,23.688,23.36,23.032,22.704,22.376,10.857,10.919,11.022,11.165,11.346,11.563,11.815,12.099,19.185,19,6,40
11887,24.818,24.636,24.454,24.272,24.09,23.908,23.725,23.543,12.107,12.168,12.271,12.413,12.593,12.809,13.06,13.345,23.579,19,7,40
11888,24.931,24.862,24.792,24.723,24.654,24.585,24.515,24.446,12.793,12.854,12.954,13.094,13.272,13.486,13.735,14.017,27.852,19,8,40
11889,25.03,25.06,25.09,25.12,25.15,25.18,25.21,25.24,13.229,13.289,13.389,13.527,13.703,13.914,14.16,14.439,32.081,19,9,40
11890,25.122,25.244,25.366,25.488,25.61,25.732,25.854,25.976,13.529,13.588,13.686,13.823,13.996,14.205,14.448,14.724,36.288,19,10,40
11891,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,20,1,40
11892,25.421,25.842,26.263,26.684,27.105,27.525,27.946,28.367,17.265,17.336,17.454,17.619,17.827,18.08,18.373,18.706,4.3637,20,2,40
11893,27.398,29.796,32.194,34.592,36.989,39.387,41.785,44.183,0.26593,0.269,0.27404,0.28095,0.2896,0.29982,0.31147,0.3244,6.3109,20,3,40
11894,27.421,29.841,32.262,34.682,37.103,39.524,41.944,44.365,0.37237,0.37525,0.38001,0.38656,0.39483,0.40471,0.41608,0.42883,7.335,20,4,40
11895,27.43,29.86,32.29,34.72,37.15,39.58,42.01,44.441,0.33489,0.33683,0.34006,0.34452,0.35017,0.35695,0.36481,0.37367,7.6136,20,5,40
11896,27.435,29.871,32.306,34.741,37.176,39.612,42.047,44.482,0.30261,0.30402,0.30636,0.3096,0.31371,0.31867,0.32444,0.33097,7.6569,20,6,40
11897,27.442,29.883,32.325,34.767,37.208,39.65,42.092,44.533,0.29694,0.2981,0.30001,0.30267,0.30606,0.31014,0.31491,0.32031,7.8924,20,7,40
11898,27.427,29.855,32.282,34.709,37.137,39.564,41.991,44.419,0.402,0.40334,0.40557,0.40866,0.4126,0.41737,0.42294,0.42927,9.9568,20,8,40
11899,27.433,29.865,32.298,34.73,37.163,39.595,42.028,44.46,0.38928,0.39042,0.39231,0.39493,0.39828,0.40234,0.40708,0.41249,10.319,20,9,40
11900,27.437,29.873,32.31,34.746,37.183,39.62,42.056,44.493,0.37635,0.37732,0.37895,0.38121,0.38409,0.38759,0.39169,0.39636,10.592,20,10,40
11901,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,21,1,40
11902,25.73,26.461,27.191,27.921,28.652,29.382,30.112,30.843,0.00141,0.0014422,0.0014943,0.0015643,0.0016499,0.0017489,0.0018591,0.0019787,3.2651,21,2,40
11903,25.729,26.458,27.187,27.917,28.646,29.375,30.104,30.833,0.07538,0.077074,0.079818,0.083507,0.088024,0.093248,0.099067,0.10538,2.0981,21,3,40
11904,24.952,24.903,24.855,24.807,24.759,24.71,24.662,24.614,12.45,12.531,12.665,12.85,13.085,13.366,13.691,14.056,11.85,21,4,40
11905,25.173,25.346,25.52,25.693,25.866,26.039,26.213,26.386,11.995,12.069,12.191,12.359,12.573,12.829,13.125,13.459,15.679,21,5,40
11906,25.037,25.074,25.111,25.148,25.185,25.222,25.259,25.296,11.098,11.159,11.26,11.4,11.578,11.791,12.039,12.318,19.242,21,6,40
11907,25.318,25.635,25.953,26.27,26.588,26.905,27.223,27.54,11.644,11.698,11.788,11.913,12.072,12.264,12.486,12.738,23.425,21,7,40
11908,25.547,26.095,26.642,27.19,27.737,28.285,28.832,29.379,11.741,11.79,11.872,11.984,12.128,12.301,12.503,12.731,27.484,21,8,40
11909,25.742,26.483,27.225,27.967,28.708,29.45,30.192,30.933,11.563,11.607,11.681,11.783,11.913,12.07,12.253,12.461,31.406,21,9,40
11910,25.916,26.833,27.749,28.665,29.582,30.498,31.414,32.331,11.327,11.368,11.434,11.527,11.646,11.789,11.956,12.145,35.271,21,10,40
11911,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,22,1,40
11912,25.435,25.869,26.304,26.739,27.173,27.608,28.042,28.477,16.601,16.674,16.795,16.964,17.177,17.435,17.735,18.075,4.3316,22,2,40
11913,27.315,29.63,31.946,34.261,36.576,38.891,41.207,43.522,0.17042,0.17239,0.17563,0.18006,0.1856,0.19215,0.19962,0.20791,5.671,22,3,40
11914,27.307,29.615,31.922,34.229,36.537,38.844,41.151,43.459,0.16494,0.16621,0.16832,0.17122,0.17489,0.17927,0.18431,0.18995,5.438,22,4,40
11915,27.29,29.581,31.871,34.162,36.452,38.743,41.033,43.323,0.29597,0.29769,0.30054,0.30448,0.30948,0.31548,0.32242,0.33025,6.9134,22,5,40
11916,27.29,29.58,31.871,34.161,36.451,38.741,41.032,43.322,0.25634,0.25753,0.25951,0.26226,0.26575,0.26995,0.27483,0.28036,6.6504,22,6,40
11917,27.294,29.589,31.883,34.178,36.472,38.766,41.061,43.355,0.24232,0.24327,0.24483,0.247,0.24976,0.2531,0.25699,0.2614,6.5273,22,7,40
11918,27.301,29.601,31.902,34.203,36.503,38.804,41.105,43.405,0.2583,0.25917,0.26059,0.26258,0.26512,0.26818,0.27176,0.27583,7.0033,22,8,40
11919,27.305,29.609,31.914,34.219,36.524,38.828,41.133,43.438,0.25585,0.2566,0.25784,0.25957,0.26177,0.26444,0.26755,0.27111,7.0779,22,9,40
11920,27.304,29.609,31.913,34.217,36.522,38.826,41.13,43.435,0.23958,0.2402,0.24124,0.24267,0.24451,0.24674,0.24935,0.25232,6.6657,22,10,40
11921,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,23,1,40
11922,24.559,24.118,23.677,23.236,22.795,22.354,21.913,21.472,16.304,16.378,16.501,16.671,16.887,17.147,17.45,17.792,4.317,23,2,40
11923,24.66,24.32,23.979,23.639,23.299,22.959,22.619,22.278,17.612,17.682,17.799,17.96,18.166,18.415,18.704,19.033,8.6388,23,3,40
11924,24.718,24.437,24.155,23.873,23.592,23.31,23.029,22.747,17.975,18.044,18.159,18.318,18.521,18.766,19.051,19.375,12.968,23,4,40
11925,24.771,24.542,24.312,24.083,23.854,23.625,23.396,23.166,18.196,18.264,18.377,18.535,18.736,18.978,19.261,19.582,17.31,23,5,40
11926,24.818,24.635,24.453,24.27,24.088,23.906,23.723,23.541,18.25,18.318,18.431,18.588,18.788,19.029,19.311,19.631,21.634,23,6,40
11927,24.864,24.728,24.593,24.457,24.321,24.185,24.049,23.913,18.304,18.372,18.484,18.64,18.839,19.08,19.36,19.679,25.966,23,7,40
11928,24.909,24.817,24.726,24.635,24.543,24.452,24.361,24.269,18.284,18.352,18.464,18.62,18.819,19.059,19.339,19.657,30.279,23,8,40
11929,24.952,24.904,24.857,24.809,24.761,24.713,24.666,24.618,18.225,18.292,18.405,18.561,18.759,18.999,19.279,19.597,34.574,23,9,40
11930,24.997,24.995,24.992,24.99,24.987,24.984,24.982,24.979,18.228,18.295,18.407,18.563,18.761,19,19.279,19.596,38.895,23,10,40
11931,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,24,1,40
11932,24.558,24.117,23.675,23.234,22.792,22.351,21.909,21.468,16.283,16.357,16.48,16.65,16.866,17.126,17.429,17.772,4.3159,24,2,40
11933,24.73,24.46,24.19,23.92,23.65,23.38,23.11,22.84,19.826,19.891,19.998,20.148,20.338,20.569,20.838,21.145,8.8517,24,3,40
11934,24.79,24.579,24.369,24.158,23.948,23.737,23.527,23.316,20.506,20.569,20.674,20.82,21.006,21.231,21.493,21.793,13.343,24,4,40
11935,24.837,24.674,24.511,24.348,24.185,24.022,23.859,23.695,20.765,20.827,20.931,21.075,21.259,21.482,21.742,22.039,17.823,24,5,40
11936,24.882,24.764,24.646,24.528,24.41,24.293,24.175,24.057,20.957,21.018,21.121,21.264,21.447,21.667,21.926,22.22,22.314,24,6,40
11937,24.925,24.85,24.775,24.7,24.625,24.55,24.475,24.4,21.057,21.118,21.22,21.362,21.544,21.764,22.021,22.313,26.799,24,7,40
11938,24.967,24.933,24.9,24.867,24.834,24.8,24.767,24.734,21.103,21.164,21.266,21.408,21.589,21.808,22.064,22.355,31.277,24,8,40
11939,25.01,25.02,25.029,25.039,25.049,25.059,25.068,25.078,21.255,21.316,21.417,21.557,21.737,21.955,22.209,22.499,35.802,24,9,40
11940,25.051,25.102,25.153,25.204,25.256,25.307,25.358,25.409,21.308,21.369,21.469,21.61,21.789,22.005,22.259,22.548,40.3,24,10,40
11941,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,25,1,40
11942,24.957,24.913,24.87,24.826,24.783,24.74,24.696,24.653,23.037,23.102,23.209,23.359,23.551,23.783,24.054,24.363,4.556,25,2,40
11943,25.266,25.531,25.797,26.063,26.328,26.594,26.86,27.125,21.796,21.856,21.957,22.096,22.275,22.491,22.744,23.032,9.0387,25,3,40
11944,25.598,26.196,26.794,27.392,27.989,28.587,29.185,29.783,19.804,19.861,19.956,20.087,20.255,20.458,20.696,20.966,13.409,25,4,40
11945,25.962,26.925,27.887,28.849,29.812,30.774,31.736,32.698,17.449,17.501,17.588,17.709,17.864,18.051,18.27,18.52,17.623,25,5,40
11946,26.336,27.671,29.007,30.342,31.678,33.014,34.349,35.685,15.049,15.095,15.172,15.28,15.417,15.583,15.777,15.998,21.652,25,6,40
11947,26.662,28.324,29.986,31.648,33.31,34.972,36.634,38.296,12.991,13.03,13.096,13.188,13.305,13.446,13.611,13.8,25.479,25,7,40
11948,26.905,28.81,30.715,32.62,34.525,36.43,38.335,40.239,11.446,11.479,11.534,11.611,11.709,11.827,11.966,12.124,29.117,25,8,40
11949,27.071,29.142,31.213,33.283,35.354,37.425,39.496,41.567,10.322,10.35,10.396,10.46,10.542,10.642,10.758,10.891,32.585,25,9,40
11950,27.19,29.38,31.571,33.761,35.951,38.141,40.331,42.522,9.4924,9.5159,9.555,9.6095,9.6792,9.7636,9.8624,9.9752,35.942,25,10,40
11951,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,26,1,40
11952,25.354,25.709,26.063,26.417,26.771,27.126,27.48,27.834,21.137,21.199,21.302,21.445,21.628,21.849,22.108,22.403,4.5361,26,2,40
11953,25.885,26.769,27.654,28.538,29.423,30.308,31.192,32.077,16.607,16.668,16.77,16.912,17.093,17.311,17.565,17.854,8.8785,26,3,40
11954,27.769,30.538,33.308,36.077,38.846,41.615,44.384,47.154,0.35994,0.36273,0.36732,0.37366,0.38165,0.3912,0.40219,0.41451,8.1717,26,4,40
11955,27.769,30.538,33.307,36.076,38.844,41.613,44.382,47.151,0.29418,0.29589,0.29872,0.30264,0.3076,0.31356,0.32046,0.32825,8.1054,26,5,40
11956,27.778,30.556,33.334,36.112,38.89,41.668,44.446,47.224,0.30069,0.30209,0.30441,0.30763,0.31172,0.31665,0.32238,0.32887,8.5247,26,6,40
11957,27.774,30.548,33.322,36.096,38.87,41.644,44.418,47.192,0.2809,0.28199,0.2838,0.28631,0.28952,0.29338,0.29789,0.303,8.4814,26,7,40
11958,27.78,30.56,33.34,36.12,38.9,41.68,44.46,47.24,0.28494,0.28589,0.28747,0.28966,0.29245,0.29583,0.29978,0.30427,8.8096,26,8,40
11959,27.782,30.564,33.346,36.128,38.91,41.692,44.474,47.256,0.26744,0.26822,0.26952,0.27132,0.27362,0.27641,0.27967,0.28338,8.6018,26,9,40
11960,27.776,30.552,33.329,36.105,38.881,41.657,44.433,47.21,0.28661,0.28735,0.28859,0.29031,0.29251,0.29517,0.29829,0.30185,9.2982,26,10,40
11961,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,27,1,40
11962,25.428,25.855,26.283,26.71,27.138,27.565,27.993,28.42,16.94,17.013,17.132,17.298,17.51,17.765,18.061,18.397,4.3481,27,2,40
11963,27.384,29.769,32.153,34.538,36.922,39.306,41.691,44.075,0.59213,0.59896,0.61017,0.62552,0.64473,0.66745,0.69335,0.72207,7.0814,27,3,40
