id,trial,round,arm,out,int,cond
50,6,3,1,40.5445880677,21.1632248,neg
50,7,3,1,40.3381620346,21.1632248,neg
50,8,3,1,40.5236075549,21.1632248,neg
50,9,3,1,40.7999032611,21.1632248,neg
50,10,3,1,40.9562379436,21.1632248,neg
50,1,4,1,3.1366711067,38.0172660888,pos
50,2,4,2,24.1024472116,38.0172660888,pos
50,3,4,3,13.8103453457,38.0172660888,pos
50,4,4,5,34.5904359892,38.0172660888,pos
50,5,4,7,19.3448382825,38.0172660888,pos
50,6,4,5,34.6492296516,38.0172660888,pos
50,7,4,5,34.6231976488,38.0172660888,pos
50,8,4,5,35.7215386823,38.0172660888,pos
50,9,4,5,34.9028471166,38.0172660888,pos
50,10,4,5,34.9593376858,38.0172660888,pos
50,1,5,1,46.7096353106,31.3973842188,neg
50,2,5,2,15.0714163403,31.3973842188,neg
50,3,5,3,21.2615659632,31.3973842188,neg
50,4,5,5,27.4426752382,31.3973842188,neg
50,5,5,1,46.8686452378,31.3973842188,neg
50,6,5,1,46.9832354706,31.3973842188,neg
50,7,5,1,47.4303239776,31.3973842188,neg
50,8,5,1,46.968614764,31.3973842188,neg
50,9,5,1,47.2082440215,31.3973842188,neg
50,10,5,1,47.7852606622,31.3973842188,neg
50,1,6,1,4.877603204,44.9406940923,ran
50,2,6,2,27.158548956,44.9406940923,ran
50,3,6,2,27.2940458738,44.9406940923,ran
50,4,6,2,28.1013586632,44.9406940923,ran
50,5,6,2,27.7977620126,44.9406940923,ran
50,6,6,2,27.2457488963,44.9406940923,ran
50,7,6,2,27.7112124628,44.9406940923,ran
50,8,6,2,27.700949101,44.9406940923,ran
50,9,6,2,26.9758736011,44.9406940923,ran
50,10,6,2,27.5849032956,44.9406940923,ran
50,1,7,1,3.4701880195,33.6690214238,neg
50,2,7,2,9.7169983442,33.6690214238,neg
50,3,7,3,15.578001042,33.6690214238,neg
50,4,7,8,47.0493934329,33.6690214238,neg
50,5,7,8,47.2904321319,33.6690214238,neg
50,6,7,8,47.4537480012,33.6690214238,neg
50,7,7,8,46.9357471077,33.6690214238,neg
50,8,7,8,47.5728131615,33.6690214238,neg
50,9,7,8,47.5603876422,33.6690214238,neg
50,10,7,8,47.5754839654,33.6690214238,neg
50,1,8,1,25.8308331184,36.8317709443,neg
50,2,8,3,20.9069072503,36.8317709443,neg
50,3,8,7,31.7368766953,36.8317709443,neg
50,4,8,1,26.3017947387,36.8317709443,neg
50,5,8,8,42.7753085834,36.8317709443,neg
50,6,8,8,42.3318175931,36.8317709443,neg
50,7,8,8,42.5526067488,36.8317709443,neg
50,8,8,8,43.0812945273,36.8317709443,neg
50,9,8,8,43.2010846347,36.8317709443,neg
50,10,8,8,42.7898289512,36.8317709443,neg
50,1,9,1,30.2332414175,11.9875985736,pos
50,2,9,8,19.8479209007,11.9875985736,pos
50,3,9,7,25.5222469513,11.9875985736,pos
50,4,9,6,10.1858405079,11.9875985736,pos
50,5,9,5,35.6023567258,11.9875985736,pos
50,6,9,4,14.9869208925,11.9875985736,pos
50,7,9,3,40.9190771361,11.9875985736,pos
50,8,9,2,4.36453118,11.9875985736,pos
50,9,9,3,40.5777321426,11.9875985736,pos
50,10,9,3,40.988375117,11.9875985736,pos
50,1,10,1,43.7568993457,18.048099974,ran
50,2,10,2,38.3988480965,18.048099974,ran
50,3,10,3,31.9345085906,18.048099974,ran
50,4,10,4,26.7463122613,18.048099974,ran
50,5,10,8,3.7736676641,18.048099974,ran
50,6,10,1,43.9893436116,18.048099974,ran
50,7,10,1,43.5066749856,18.048099974,ran
50,8,10,1,43.6556756405,18.048099974,ran
50,9,10,1,44.1164103465,18.048099974,ran
50,10,10,1,44.0075620971,18.048099974,ran
50,1,11,1,2.4090032974,7.5206776129,ran
50,2,11,8,46.677271303,7.5206776129,ran
50,3,11,5,28.2503760034,7.5206776129,ran
50,4,11,8,46.3535074003,7.5206776129,ran
50,5,11,8,47.3818821124,7.5206776129,ran
50,6,11,8,46.5024872219,7.5206776129,ran
50,7,11,8,46.8714213784,7.5206776129,ran
50,8,11,8,46.824803155,7.5206776129,ran
50,9,11,8,46.4757726732,7.5206776129,ran
50,10,11,8,46.1125233329,7.5206776129,ran
50,1,12,1,17.5517637445,43.4625243846,neg
50,2,12,2,40.3629044483,43.4625243846,neg
50,3,12,2,39.4433751975,43.4625243846,neg
50,4,12,2,40.1390944069,43.4625243846,neg
50,5,12,2,39.7177759554,43.4625243846,neg
50,6,12,2,40.012260454,43.4625243846,neg
50,7,12,2,40.333717834,43.4625243846,neg
50,8,12,2,40.1832389359,43.4625243846,neg
50,9,12,2,40.2383681419,43.4625243846,neg
50,10,12,2,39.8797803826,43.4625243846,neg
50,1,13,1,30.479324169,40.1836662704,ran
50,2,13,5,14.808856099,40.1836662704,ran
50,3,13,3,25.0647196263,40.1836662704,ran
50,4,13,1,29.6545754865,40.1836662704,ran
50,5,13,8,9.7578265027,40.1836662704,ran
50,6,13,1,30.5843568101,40.1836662704,ran
50,7,13,1,30.2917109875,40.1836662704,ran
50,8,13,1,30.9446314243,40.1836662704,ran
50,9,13,1,29.7756110904,40.1836662704,ran
50,10,13,1,30.3356557552,40.1836662704,ran
50,1,14,1,4.8543046676,20.571032764,pos
50,2,14,8,44.8281244125,20.571032764,pos
50,3,14,7,39.3488489494,20.571032764,pos
50,4,14,8,44.5177886243,20.571032764,pos
50,5,14,8,44.970070483,20.571032764,pos
50,6,14,8,44.9271737276,20.571032764,pos
50,7,14,8,44.1381781219,20.571032764,pos
50,8,14,8,44.2508818834,20.571032764,pos
50,9,14,8,44.8944458538,20.571032764,pos
50,10,14,8,44.6561036664,20.571032764,pos
50,1,15,1,9.2114172837,24.0831884963,pos
50,2,15,8,44.2226567632,24.0831884963,pos
50,3,15,5,28.8913848635,24.0831884963,pos
50,4,15,8,44.2630417512,24.0831884963,pos
50,5,15,8,43.939656869,24.0831884963,pos
50,6,15,8,43.8780055565,24.0831884963,pos
50,7,15,8,44.6123693214,24.0831884963,pos
50,8,15,8,44.0990097344,24.0831884963,pos
50,9,15,8,44.3494431856,24.0831884963,pos
50,10,15,8,44.3762042002,24.0831884963,pos
50,1,16,1,43.0972759417,40.4753293469,ran
50,2,16,1,43.0611259848,40.4753293469,ran
50,3,16,1,43.3123421043,40.4753293469,ran
50,4,16,1,42.7340152906,40.4753293469,ran
50,5,16,1,42.8667923411,40.4753293469,ran
50,6,16,1,43.0289439887,40.4753293469,ran
50,7,16,1,42.8709313486,40.4753293469,ran
50,8,16,1,42.9382516851,40.4753293469,ran
50,9,16,1,42.8192481119,40.4753293469,ran
50,10,16,1,43.1105719729,40.4753293469,ran
50,1,17,1,8.4554195951,34.2302685997,pos
50,2,17,8,47.3667362252,34.2302685997,pos
50,3,17,8,47.2411352161,34.2302685997,pos
50,4,17,8,47.0968078011,34.2302685997,pos
50,5,17,8,47.2012991511,34.2302685997,pos
50,6,17,8,47.2157881548,34.2302685997,pos
50,7,17,8,46.7121437218,34.2302685997,pos
50,8,17,8,47.3668574862,34.2302685997,pos
50,9,17,8,47.4570280605,34.2302685997,pos
50,10,17,7,41.6366014475,34.2302685997,pos
50,1,18,1,31.5244640334,21.4045823221,neg
50,2,18,7,36.2415840935,21.4045823221,neg
50,3,18,3,42.7302382947,21.4045823221,neg
50,4,18,4,25.7113611132,21.4045823221,neg
50,5,18,3,42.6936021368,21.4045823221,neg
50,6,18,3,42.3049146407,21.4045823221,neg
50,7,18,3,42.3624626605,21.4045823221,neg
50,8,18,3,42.4353142939,21.4045823221,neg
50,9,18,3,42.8553740478,21.4045823221,neg
50,10,18,3,42.4272625208,21.4045823221,neg
50,1,19,1,41.403487139,47.400177156,neg
50,2,19,1,40.8864473589,47.400177156,neg
50,3,19,1,41.4058589679,47.400177156,neg
50,4,19,1,41.5512883966,47.400177156,neg
50,5,19,1,41.8733673847,47.400177156,neg
50,6,19,1,41.2584837248,47.400177156,neg
50,7,19,1,40.7261653733,47.400177156,neg
50,8,19,1,41.3808540228,47.400177156,neg
50,9,19,1,41.4667889768,47.400177156,neg
50,10,19,1,41.0393878103,47.400177156,neg
50,1,20,1,46.266825113,2.2759763591,ran
50,2,20,7,9.3880912454,2.2759763591,ran
50,3,20,3,34.1651803444,2.2759763591,ran
50,4,20,2,40.8667556227,2.2759763591,ran
50,5,20,7,9.4997206752,2.2759763591,ran
50,6,20,6,16.4145728981,2.2759763591,ran
50,7,20,5,21.4378112235,2.2759763591,ran
50,8,20,1,46.3410875464,2.2759763591,ran
50,9,20,1,46.7695016695,2.2759763591,ran
50,10,20,1,46.5491493188,2.2759763591,ran
50,1,21,1,47.15777139,19.9398064343,pos
50,2,21,3,35.857581157,19.9398064343,pos
50,3,21,7,11.1812937355,19.9398064343,pos
50,4,21,1,47.7267662264,19.9398064343,pos
50,5,21,1,47.7984843776,19.9398064343,pos
50,6,21,1,47.753021448,19.9398064343,pos
50,7,21,1,47.7206459627,19.9398064343,pos
50,8,21,1,47.8010349989,19.9398064343,pos
50,9,21,1,47.7989690017,19.9398064343,pos
50,10,21,1,47.6986433434,19.9398064343,pos
50,1,22,1,46.7005819729,12.2066443229,pos
50,2,22,2,40.8740779851,12.2066443229,pos
50,3,22,3,34.7690338375,12.2066443229,pos
50,4,22,8,5.321235387,12.2066443229,pos
50,5,22,7,11.2777710721,12.2066443229,pos
50,6,22,3,34.7886938292,12.2066443229,pos
50,7,22,2,40.4890626485,12.2066443229,pos
50,8,22,1,46.2348026756,12.2066443229,pos
50,9,22,1,46.3284840064,12.2066443229,pos
50,10,22,1,46.5154657931,12.2066443229,pos
50,1,23,1,44.1988549114,7.6802384354,ran
50,2,23,2,38.5392021007,7.6802384354,ran
50,3,23,8,4.2387179158,7.6802384354,ran
50,4,23,1,44.4677050692,7.6802384354,ran
50,5,23,1,44.3091382724,7.6802384354,ran
50,6,23,1,44.0676598,7.6802384354,ran
50,7,23,1,43.842384898,7.6802384354,ran
50,8,23,1,44.1279548416,7.6802384354,ran
50,9,23,1,44.3668350067,7.6802384354,ran
50,10,23,1,44.2318724536,7.6802384354,ran
50,1,24,2,9.2871346169,0.9573453562,neg
50,2,24,1,2.9025534136,0.9573453562,neg
50,3,24,6,34.2495465669,0.9573453562,neg
50,4,24,7,40.5459779469,0.9573453562,neg
50,5,24,8,46.3484580735,0.9573453562,neg
50,6,24,8,46.9058709603,0.9573453562,neg
50,7,24,8,46.478858574,0.9573453562,neg
50,8,24,8,45.93335562,0.9573453562,neg
50,9,24,8,46.7152895128,0.9573453562,neg
50,10,24,8,46.4567125182,0.9573453562,neg
50,1,25,1,40.4718075702,47.1801750884,pos
50,2,25,2,34.1047853739,47.1801750884,pos
50,3,25,1,39.7553502947,47.1801750884,pos
50,4,25,1,39.4649902443,47.1801750884,pos
50,5,25,1,40.1312883102,47.1801750884,pos
50,6,25,1,40.3622257471,47.1801750884,pos
50,7,25,1,39.7100678276,47.1801750884,pos
50,8,25,7,20.9991667619,47.1801750884,pos
50,9,25,1,40.5267677793,47.1801750884,pos
50,10,25,1,40.4664778712,47.1801750884,pos
50,1,26,1,1.7158245612,15.708294382,neg
50,2,26,8,44.8060901918,15.708294382,neg
50,3,26,7,38.7818262287,15.708294382,neg
50,4,26,8,44.6350284059,15.708294382,neg
50,5,26,8,44.5313485468,15.708294382,neg
50,6,26,8,44.8291564029,15.708294382,neg
50,7,26,8,44.8492434349,15.708294382,neg
50,8,26,8,45.1093103313,15.708294382,neg
50,9,26,8,44.9352246363,15.708294382,neg
50,10,26,8,44.6227731809,15.708294382,neg
50,1,27,8,41.7126765892,13.4181070351,pos
50,2,27,1,4.6959273462,13.4181070351,pos
50,3,27,8,42.4582522315,13.4181070351,pos
50,4,27,8,41.8749599263,13.4181070351,pos
50,5,27,8,42.2942158383,13.4181070351,pos
50,6,27,8,41.9444329618,13.4181070351,pos
50,7,27,8,42.3027151236,13.4181070351,pos
50,8,27,8,41.8885768474,13.4181070351,pos
50,9,27,8,42.3650116212,13.4181070351,pos
50,10,27,8,41.800431233,13.4181070351,pos
50,1,28,1,42.6114805514,12.4873634325,pos
50,2,28,8,6.7531526261,12.4873634325,pos
50,3,28,8,7.5792417962,12.4873634325,pos
50,4,28,1,43.0146994102,12.4873634325,pos
50,5,28,1,43.4307416087,12.4873634325,pos
50,6,28,1,42.9965408604,12.4873634325,pos
50,7,28,1,42.6714222272,12.4873634325,pos
50,8,28,1,42.6014985647,12.4873634325,pos
50,9,28,1,42.4224761083,12.4873634325,pos
50,10,28,1,42.9719855823,12.4873634325,pos
50,1,29,2,15.1368988008,8.4825817458,ran
50,2,29,8,46.0509461329,8.4825817458,ran
50,3,29,8,46.1539884847,8.4825817458,ran
50,4,29,8,45.5913352116,8.4825817458,ran
50,5,29,8,46.1717715985,8.4825817458,ran
50,6,29,8,46.0827729104,8.4825817458,ran
50,7,29,8,46.161576556,8.4825817458,ran
50,8,29,8,46.3331717421,8.4825817458,ran
50,9,29,8,46.0222391703,8.4825817458,ran
50,10,29,8,45.7329045782,8.4825817458,ran
50,1,30,1,44.0580735777,31.6801691093,neg
50,2,30,2,37.7335854777,31.6801691093,neg
50,3,30,8,5.8138702892,31.6801691093,neg
50,4,30,1,43.739065793,31.6801691093,neg
50,5,30,1,43.3949380857,31.6801691093,neg
50,6,30,1,43.3700614816,31.6801691093,neg
50,7,30,1,43.1655396116,31.6801691093,neg
50,8,30,1,43.7289544489,31.6801691093,neg
50,9,30,1,43.3426205672,31.6801691093,neg
50,10,30,1,43.643318205,31.6801691093,neg
51,1,1,2,9.877714869,39.8280937647,ran
51,2,1,3,14.5858198869,39.8280937647,ran
51,3,1,4,20.3458005672,39.8280937647,ran
51,4,1,5,25.1422613613,39.8280937647,ran
51,5,1,6,30.7744710586,39.8280937647,ran
51,6,1,7,35.380946658,39.8280937647,ran
51,7,1,8,40.773027626,39.8280937647,ran
51,8,1,8,40.7585873769,39.8280937647,ran
51,9,1,8,41.0766584731,39.8280937647,ran
51,10,1,8,39.9781931489,39.8280937647,ran
51,1,2,1,40.0567650674,15.8011604204,ran
51,2,2,2,10.2549886055,15.8011604204,ran
51,3,2,3,15.9161635582,15.8011604204,ran
51,4,2,4,22.5339734024,15.8011604204,ran
51,5,2,5,33.5436456588,15.8011604204,ran
51,6,2,6,45.4123843504,15.8011604204,ran
51,7,2,7,4.2852772118,15.8011604204,ran
51,8,2,8,27.8070170555,15.8011604204,ran
51,9,2,6,45.1356559317,15.8011604204,ran
51,10,2,6,44.9146379098,15.8011604204,ran
51,1,3,7,39.9878125042,26.2971774557,neg
51,2,3,7,39.5433618509,26.2971774557,neg
51,3,3,6,33.6324954969,26.2971774557,neg
51,4,3,7,39.1152259386,26.2971774557,neg
51,5,3,5,28.389769617,26.2971774557,neg
51,6,3,8,45.4810076246,26.2971774557,neg
51,7,3,8,45.290815617,26.2971774557,neg
51,8,3,8,45.2861067179,26.2971774557,neg
51,9,3,8,45.3663811924,26.2971774557,neg
51,10,3,8,45.2220947447,26.2971774557,neg
51,1,4,1,45.9389964856,39.1516976112,pos
51,2,4,2,14.2806662028,39.1516976112,pos
51,3,4,1,45.6739184691,39.1516976112,pos
51,4,4,3,35.5707659233,39.1516976112,pos
51,5,4,1,45.7982020049,39.1516976112,pos
51,6,4,1,45.6168973788,39.1516976112,pos
51,7,4,1,45.3377778922,39.1516976112,pos
51,8,4,1,45.7049872654,39.1516976112,pos
51,9,4,4,8.8665413716,39.1516976112,pos
51,10,4,1,44.9984766134,39.1516976112,pos
51,1,5,8,46.3013189247,15.2629094034,neg
51,2,5,7,40.3557972362,15.2629094034,neg
51,3,5,6,34.4291647522,15.2629094034,neg
51,4,5,5,28.6764405798,15.2629094034,neg
51,5,5,4,22.2636040498,15.2629094034,neg
51,6,5,3,17.0173434145,15.2629094034,neg
51,7,5,2,10.4170083092,15.2629094034,neg
51,8,5,1,5.2625440485,15.2629094034,neg
51,9,5,7,40.5803892075,15.2629094034,neg
51,10,5,7,40.688135143,15.2629094034,neg
51,1,6,7,8.5189903266,15.3985519519,ran
51,2,6,1,43.7871106418,15.3985519519,ran
51,3,6,2,37.9265923458,15.3985519519,ran
51,4,6,3,31.9095238246,15.3985519519,ran
51,5,6,4,26.0747236863,15.3985519519,ran
51,6,6,5,20.0487779829,15.3985519519,ran
51,7,6,6,14.5815517031,15.3985519519,ran
51,8,6,8,2.1089630404,15.3985519519,ran
51,9,6,1,43.4359009226,15.3985519519,ran
51,10,6,1,44.1495613091,15.3985519519,ran
51,1,7,1,47.3903058448,1.6476706161,neg
51,2,7,2,41.1372878399,1.6476706161,neg
51,3,7,3,34.9070861058,1.6476706161,neg
51,4,7,4,28.8295093413,1.6476706161,neg
51,5,7,5,22.7961466575,1.6476706161,neg
51,6,7,6,16.4015077536,1.6476706161,neg
51,7,7,7,9.2807909708,1.6476706161,neg
51,8,7,8,3.90591735,1.6476706161,neg
51,9,7,1,46.7857666774,1.6476706161,neg
51,10,7,1,47.4128631411,1.6476706161,neg
51,1,8,7,38.6882811312,26.9442741011,neg
51,2,8,7,38.4893899365,26.9442741011,neg
51,3,8,7,37.8903971404,26.9442741011,neg
51,4,8,7,38.2520372385,26.9442741011,neg
51,5,8,7,38.4839866377,26.9442741011,neg
51,6,8,7,38.6215947119,26.9442741011,neg
51,7,8,7,38.3544539741,26.9442741011,neg
51,8,8,7,38.4633562959,26.9442741011,neg
51,9,8,7,38.6550071865,26.9442741011,neg
51,10,8,7,37.9847420488,26.9442741011,neg
51,1,9,7,19.0216762031,3.9092775069,pos
51,2,9,8,39.4764839498,3.9092775069,pos
51,3,9,6,8.2390098567,3.9092775069,pos
51,4,9,5,35.0758063927,3.9092775069,pos
51,5,9,1,2.641464357,3.9092775069,pos
51,6,9,2,24.0184124591,3.9092775069,pos
51,7,9,3,12.885195806,3.9092775069,pos
51,8,9,4,29.5101411462,3.9092775069,pos
51,9,9,8,40.6473537725,3.9092775069,pos
51,10,9,8,39.9844299976,3.9092775069,pos
51,1,10,1,14.6857141063,44.4157459176,ran
51,2,10,1,14.1349008623,44.4157459176,ran
51,3,10,1,13.9693499042,44.4157459176,ran
51,4,10,1,14.0516832973,44.4157459176,ran
51,5,10,1,14.4775447257,44.4157459176,ran
51,6,10,1,13.6664272168,44.4157459176,ran
51,7,10,1,14.2620334435,44.4157459176,ran
51,8,10,1,14.1986469231,44.4157459176,ran
51,9,10,1,13.8603667147,44.4157459176,ran
51,10,10,1,14.5921600695,44.4157459176,ran
51,1,11,1,42.7336010966,29.8965224743,ran
51,2,11,2,37.6743522459,29.8965224743,ran
51,3,11,3,32.2688813048,29.8965224743,ran
51,4,11,1,42.7565227901,29.8965224743,ran
51,5,11,1,42.8012680849,29.8965224743,ran
51,6,11,1,42.6938755928,29.8965224743,ran
51,7,11,1,42.2404707498,29.8965224743,ran
51,8,11,1,42.9586197251,29.8965224743,ran
51,9,11,1,43.1535374904,29.8965224743,ran
51,10,11,1,42.4582932632,29.8965224743,ran
51,1,12,1,29.6511854377,1.4301978775,neg
51,2,12,2,7.4587421865,1.4301978775,neg
51,3,12,3,41.438065975,1.4301978775,neg
51,4,12,4,13.1571480348,1.4301978775,neg
51,5,12,5,3.2284381018,1.4301978775,neg
51,6,12,6,35.5330170143,1.4301978775,neg
51,7,12,7,24.3741689822,1.4301978775,neg
51,8,12,8,18.9435646018,1.4301978775,neg
51,9,12,3,40.7671541735,1.4301978775,neg
51,10,12,3,40.5099558705,1.4301978775,neg
51,1,13,1,25.42803183,18.2315251987,ran
51,2,13,2,35.2045828242,18.2315251987,ran
51,3,13,3,9.9195219195,18.2315251987,ran
51,4,13,4,20.3660834809,18.2315251987,ran
51,5,13,2,35.5458737,18.2315251987,ran
51,6,13,2,35.7913828677,18.2315251987,ran
51,7,13,2,36.0837898294,18.2315251987,ran
51,8,13,2,35.3979100004,18.2315251987,ran
51,9,13,2,35.9079839096,18.2315251987,ran
51,10,13,2,35.0982017423,18.2315251987,ran
51,1,14,1,16.4880280515,0.9775095649,pos
51,2,14,2,45.4860729625,0.9775095649,pos
51,3,14,3,22.5549749714,0.9775095649,pos
51,4,14,4,4.7031851897,0.9775095649,pos
51,5,14,2,45.6752377454,0.9775095649,pos
51,6,14,2,45.5316797877,0.9775095649,pos
51,7,14,2,44.9629404233,0.9775095649,pos
51,8,14,2,45.2452573337,0.9775095649,pos
51,9,14,2,45.2177238958,0.9775095649,pos
51,10,14,2,45.6359090189,0.9775095649,pos
51,1,15,1,32.3568144267,21.8950522952,pos
51,2,15,2,27.275278436,21.8950522952,pos
51,3,15,3,37.492952571,21.8950522952,pos
51,4,15,4,18.1187499951,21.8950522952,pos
51,5,15,5,7.7764449672,21.8950522952,pos
51,6,15,6,22.7057235144,21.8950522952,pos
51,7,15,7,42.0766604025,21.8950522952,pos
51,8,15,8,12.9644939002,21.8950522952,pos
51,9,15,7,41.8996093588,21.8950522952,pos
51,10,15,3,37.3230444274,21.8950522952,pos
51,1,16,2,10.1203862649,15.716636057,ran
51,2,16,1,4.4145448028,15.716636057,ran
51,3,16,3,16.1283984447,15.716636057,ran
51,4,16,4,21.6923355976,15.716636057,ran
51,5,16,5,28.178387079,15.716636057,ran
51,6,16,6,33.8063926769,15.716636057,ran
51,7,16,7,39.8656417917,15.716636057,ran
51,8,16,8,45.4137033288,15.716636057,ran
51,9,16,8,45.6670167606,15.716636057,ran
51,10,16,8,45.3942556887,15.716636057,ran
51,1,17,1,5.3806904452,26.8242192407,pos
51,2,17,2,10.575373501,26.8242192407,pos
51,3,17,3,15.4631329105,26.8242192407,pos
51,4,17,4,20.4054113809,26.8242192407,pos
51,5,17,5,25.3873371345,26.8242192407,pos
51,6,17,6,29.9297616286,26.8242192407,pos
51,7,17,7,36.1713555891,26.8242192407,pos
51,8,17,8,39.8403921517,26.8242192407,pos
51,9,17,8,40.2671355627,26.8242192407,pos
51,10,17,8,40.175389593,26.8242192407,pos
51,1,18,8,47.182550738,39.1791578412,neg
51,2,18,8,47.4647966055,39.1791578412,neg
51,3,18,8,47.1739148857,39.1791578412,neg
51,4,18,8,47.0570252271,39.1791578412,neg
51,5,18,8,47.2183954439,39.1791578412,neg
51,6,18,8,47.4556436788,39.1791578412,neg
51,7,18,8,47.1664675804,39.1791578412,neg
51,8,18,8,47.1315936242,39.1791578412,neg
51,9,18,8,46.9633299996,39.1791578412,neg
51,10,18,8,47.6348758225,39.1791578412,neg
51,1,19,8,6.0445217606,36.1101945775,neg
51,2,19,7,11.5185799208,36.1101945775,neg
51,3,19,6,17.7160762802,36.1101945775,neg
51,4,19,5,23.7168704437,36.1101945775,neg
51,5,19,4,29.1495587692,36.1101945775,neg
51,6,19,3,35.2663263284,36.1101945775,neg
51,7,19,2,40.3570528843,36.1101945775,neg
51,8,19,1,46.3251012034,36.1101945775,neg
51,9,19,1,46.2931426687,36.1101945775,neg
51,10,19,1,46.8039484532,36.1101945775,neg
51,1,20,1,40.8194618239,12.8725307606,ran
51,2,20,2,17.7851002247,12.8725307606,ran
51,3,20,3,6.2297765036,12.8725307606,ran
51,4,20,4,28.565942692,12.8725307606,ran
51,5,20,5,34.434382032,12.8725307606,ran
51,6,20,5,34.8165631674,12.8725307606,ran
51,7,20,6,12.0864126212,12.8725307606,ran
51,8,20,8,23.3465036303,12.8725307606,ran
51,9,20,7,46.4259913678,12.8725307606,ran
51,10,20,7,46.2202579237,12.8725307606,ran
51,1,21,1,45.9197705769,31.1382941635,pos
51,2,21,1,45.826301711,31.1382941635,pos
51,3,21,1,45.5882460832,31.1382941635,pos
51,4,21,1,45.6737086175,31.1382941635,pos
51,5,21,1,46.1441566489,31.1382941635,pos
51,6,21,1,46.0020003766,31.1382941635,pos
51,7,21,1,45.5938481649,31.1382941635,pos
51,8,21,1,45.8756337298,31.1382941635,pos
51,9,21,1,45.9140305811,31.1382941635,pos
51,10,21,1,45.9374182327,31.1382941635,pos
51,1,22,1,42.3491616956,31.3685601862,pos
51,2,22,2,36.9142680989,31.3685601862,pos
51,3,22,3,31.8932652305,31.3685601862,pos
51,4,22,4,26.0129783171,31.3685601862,pos
51,5,22,5,20.6044225149,31.3685601862,pos
51,6,22,6,15.3600836437,31.3685601862,pos
51,7,22,7,10.2518620419,31.3685601862,pos
51,8,22,8,4.8604174421,31.3685601862,pos
51,9,22,2,37.2306821583,31.3685601862,pos
51,10,22,2,36.9160453965,31.3685601862,pos
51,1,23,4,27.8114004912,35.4408224483,ran
51,2,23,3,32.42718831,35.4408224483,ran
51,3,23,2,38.2581255542,35.4408224483,ran
51,4,23,1,43.9097962852,35.4408224483,ran
51,5,23,1,43.4235695166,35.4408224483,ran
51,6,23,1,43.1289184324,35.4408224483,ran
51,7,23,1,43.5008552623,35.4408224483,ran
51,8,23,1,43.5550596603,35.4408224483,ran
51,9,23,1,43.1837125033,35.4408224483,ran
51,10,23,1,43.6688920737,35.4408224483,ran
51,1,24,1,35.8715027594,37.2417418754,neg
51,2,24,2,19.3212557229,37.2417418754,neg
51,3,24,3,46.4287285534,37.2417418754,neg
51,4,24,3,46.4422174885,37.2417418754,neg
51,5,24,3,45.8521825411,37.2417418754,neg
51,6,24,3,46.3940288997,37.2417418754,neg
51,7,24,3,46.3762831003,37.2417418754,neg
51,8,24,3,46.5350538509,37.2417418754,neg
51,9,24,3,46.2530501672,37.2417418754,neg
51,10,24,3,46.2050111646,37.2417418754,neg
51,1,25,3,34.73357338,29.3674560737,pos
51,2,25,2,40.6720145837,29.3674560737,pos
51,3,25,1,45.619097513,29.3674560737,pos
51,4,25,1,45.8817260934,29.3674560737,pos
51,5,25,1,45.9916719062,29.3674560737,pos
51,6,25,1,45.2536688253,29.3674560737,pos
51,7,25,1,45.1233441746,29.3674560737,pos
51,8,25,1,45.6412031698,29.3674560737,pos
51,9,25,1,45.330790562,29.3674560737,pos
51,10,25,1,45.1417836869,29.3674560737,pos
51,1,26,1,43.0932577564,38.7491485946,neg
51,2,26,2,37.2946323494,38.7491485946,neg
51,3,26,3,32.933319397,38.7491485946,neg
51,4,26,1,42.4137413374,38.7491485946,neg
51,5,26,1,43.1258633167,38.7491485946,neg
51,6,26,1,42.8400882294,38.7491485946,neg
51,7,26,1,42.5749915988,38.7491485946,neg
51,8,26,1,43.4836540196,38.7491485946,neg
51,9,26,1,43.2397684146,38.7491485946,neg
51,10,26,1,42.7756082293,38.7491485946,neg
51,1,27,7,38.1263845188,25.2957566767,pos
51,2,27,8,43.0316688886,25.2957566767,pos
51,3,27,1,7.5967122375,25.2957566767,pos
51,4,27,2,13.2376967169,25.2957566767,pos
51,5,27,5,28.4033082737,25.2957566767,pos
51,6,27,7,38.5389728213,25.2957566767,pos
51,7,27,7,37.6085842916,25.2957566767,pos
51,8,27,7,38.751771717,25.2957566767,pos
51,9,27,7,38.682457338,25.2957566767,pos
51,10,27,7,38.3874090028,25.2957566767,pos
51,1,28,7,13.0452315204,8.7406528425,pos
51,2,28,6,18.3144743024,8.7406528425,pos
51,3,28,8,7.3885519047,8.7406528425,pos
51,4,28,1,43.4835609487,8.7406528425,pos
51,5,28,2,38.2344951674,8.7406528425,pos
51,6,28,3,33.2877793574,8.7406528425,pos
51,7,28,4,28.3055964184,8.7406528425,pos
51,8,28,1,43.6303776447,8.7406528425,pos
51,9,28,1,43.8316502484,8.7406528425,pos
51,10,28,1,43.495750879,8.7406528425,pos
51,1,29,1,8.3472854233,36.4377401495,ran
51,2,29,2,14.2601812247,36.4377401495,ran
51,3,29,3,19.5320759136,36.4377401495,ran
51,4,29,4,24.2036313299,36.4377401495,ran
51,5,29,5,29.842449145,36.4377401495,ran
51,6,29,4,24.7859582361,36.4377401495,ran
51,7,29,5,30.2332167414,36.4377401495,ran
51,8,29,5,30.1951765806,36.4377401495,ran
