mu0,mu1,mu2,mu3,mu4,mu5,mu6,mu7,sigma0,sigma1,sigma2,sigma3,sigma4,sigma5,sigma6,sigma7,nlml,id
25.024,25.15,25.279,25.15,25.024,25.001,25,25,0.30678,0.26843,0.13021,0.26843,0.30678,0.30768,0.30768,0.30768,0.24025,1
25,24.982,25.308,35.542,25.616,25,25,25,7.4582,7.4454,0.11194,0.11194,7.4454,7.4582,7.4582,7.4582,6.8548,1
21.441,20.148,25.544,35.229,40.356,41.052,39.983,35.455,10.763,6.5632,2.0159,2.0158,5.8921,6.6877,2.0259,7.7447,11.261,1
16.164,17.835,25.312,35.538,42.762,43.874,40.282,35.163,8.3743,3.6326,0.20503,0.20502,2.4312,3.1862,0.17758,5.4196,10.947,1
16.092,17.832,25.323,35.526,42.776,43.964,40.423,35.3,8.343,3.6266,0.37724,0.37722,2.4252,3.1565,0.30817,5.3893,11.862,1
16.015,17.854,25.348,35.498,42.768,44.065,40.612,35.496,8.3011,3.6446,0.61845,0.61835,2.4458,3.1257,0.48962,5.3448,13.593,1
15.982,17.829,25.339,35.508,42.796,44.102,40.647,35.522,8.2945,3.619,0.54634,0.54627,2.4178,3.1109,0.42367,5.3405,13.803,1
15.943,17.815,25.338,35.51,42.813,44.148,40.71,35.58,8.2815,3.6043,0.53418,0.53412,2.4019,3.0946,0.40843,5.3289,14.253,1
15.95,17.81,25.334,35.514,42.818,44.139,40.689,35.556,8.2862,3.5987,0.49409,0.49403,2.3956,3.0966,0.37384,5.3342,14.307,1
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
24.545,22.101,19.625,22.101,24.545,24.979,25,25,5.3579,4.5284,0.1419,4.5284,5.3579,5.3771,5.3772,5.3772,3.1011,1
14.619,16.753,19.621,22.446,24.602,25.83,26.235,26.122,0.14191,0.60337,0.14191,1.5656,3.5581,5.4294,6.8178,7.649,6.5131,1
14.616,17.034,19.623,20.521,18.818,15.189,11.473,9.5464,0.035498,1.1892,0.035498,2.6912,5.0825,5.5824,3.6704,0.035498,11.11,1
14.616,15.029,19.623,26.688,30.591,25.877,15.583,9.5464,0.035498,3.5413,0.035498,3.5244,0.035498,5.77,5.9896,0.035498,14.852,1
14.616,25.069,19.623,25,30.591,25,25,9.5464,0.035499,0.035499,0.035499,9.0203,0.035499,9.0203,9.0203,0.035499,18.092,1
14.616,25.069,19.623,25,30.591,45.966,25,9.5464,0.035499,0.035499,0.035499,11.877,0.035499,0.035499,11.877,0.035499,23.361,1
14.621,25.069,19.625,25,30.589,45.78,25,9.5536,0.36319,0.36319,0.36319,11.825,0.36319,0.31455,11.825,0.36319,23.741,1
14.619,25.069,19.624,25,30.59,45.756,25,9.5502,0.26544,0.26544,0.26544,11.817,0.26544,0.21675,11.817,0.26544,23.372,1
14.63,25.069,19.63,25,30.584,45.545,25,9.5677,0.61861,0.61861,0.61861,11.761,0.61861,0.4892,11.761,0.61861,25.772,1
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
24.245,20.187,16.077,20.187,24.245,24.966,25,25,8.8919,7.5148,0.13914,7.5148,8.8919,8.9239,8.924,8.924,3.6077,1
24.996,23.664,16.077,23.664,25.001,26.696,36.33,26.696,10.199,10.084,0.13915,10.084,10.199,10.084,0.13915,10.084,7.4824,1
8.0288,11.525,16.076,21.31,26.754,31.912,36.331,39.673,1.6408,0.55583,0.0014604,0.12204,0.0014604,0.12204,0.0014604,0.55583,10.012,1
8.3753,11.647,16.076,21.281,26.754,31.942,36.331,39.535,0.58232,0.15914,0.0014603,0.017826,0.0014603,0.0014603,0.0014603,0.082627,8.7832,1
6.89,10.079,16.076,21.804,26.754,31.942,36.331,37.337,3.6306,0.98632,0.0014303,0.0014303,0.0014303,0.0014303,0.0014303,0.98632,12.83,1
7.2324,10.168,16.076,21.804,26.754,31.942,36.331,37.288,0.0014303,0.19855,0.0014303,0.0014303,0.0014303,0.0014303,0.0014303,0.79253,14.996,1
7.2324,11.275,16.076,21.804,26.754,31.942,36.331,35.616,0.0014302,0.0014302,0.0014302,0.0014302,0.0014302,0.0014302,0.0014302,1.7365,18.608,1
7.2324,11.275,16.076,21.804,26.754,31.942,36.331,41.626,0.0014302,0.0014302,0.0014302,0.0014302,0.0014302,0.0014302,0.0014302,0.0014302,23.572,1
7.2317,11.219,16.26,21.631,26.835,31.757,36.6,41.63,0.30019,0.2702,0.26038,0.25876,0.25871,0.26007,0.26916,0.26279,16.044,1
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
19.151,14.156,19.151,24.082,24.958,24.999,25,25,9.132,0.14243,9.132,10.806,10.845,10.845,10.845,10.845,3.8026,1
16.776,14.157,17.912,23.384,25.533,25.411,25.1,25.012,5.1138,0.14242,3.1407,0.14242,5.1138,7.3894,7.7365,7.7528,6.8896,1
8.9216,14.155,19.094,23.384,26.779,29.158,30.524,30.991,0.0030707,0.0030707,0.070812,0.0030707,0.39898,1.2544,2.6156,4.4484,9.3734,1
9.0004,14.032,18.868,23.44,27.693,31.576,35.053,38.095,0.21503,0.19203,0.20695,0.20987,0.20026,0.22273,0.36631,0.66504,10.709,1
9.2146,13.873,18.53,23.147,27.687,32.115,36.397,40.502,0.66735,0.59642,0.61431,0.63016,0.61431,0.59642,0.66735,0.91488,13.166,1
9.2366,13.836,18.437,23.015,27.547,32.012,36.387,40.652,0.59299,0.52823,0.52814,0.53169,0.51945,0.51717,0.59185,0.80044,13.759,1
9.2362,13.84,18.433,23.002,27.533,32.013,36.429,40.769,0.51279,0.45653,0.44887,0.45312,0.44988,0.44051,0.44763,0.51042,14.381,1
9.2482,13.827,18.405,22.972,27.52,32.039,36.519,40.953,0.4943,0.44127,0.43207,0.4357,0.43367,0.42357,0.41956,0.45199,14.984,1
9.2491,13.823,18.397,22.964,27.517,32.049,36.552,41.02,0.46087,0.41175,0.40261,0.40589,0.4043,0.39424,0.386,0.40473,15.206,1
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
25,25,25,24.999,24.93,23.47,15.254,6.9328,18.068,18.068,18.068,18.068,18.068,18.003,15.214,0.14249,4.3131,1
45.215,35.904,26.711,25.077,24.931,23.47,15.254,6.9328,0.14249,16.144,19.103,19.172,19.172,19.103,16.144,0.14249,8.7448,1
45.038,35.809,26.696,25.077,24.931,23.471,15.256,6.9353,0.30559,16.067,19.011,19.08,19.08,19.011,16.067,0.35285,9.1124,1
45.361,35.983,26.724,25.078,24.931,23.472,15.263,6.9495,0.68763,16.219,19.187,19.256,19.256,19.187,16.221,0.84201,11.104,1
45.432,36.021,26.73,25.078,24.931,23.471,15.261,6.9446,0.56414,16.247,19.222,19.291,19.291,19.222,16.248,0.71348,11.655,1
45.404,36.006,26.727,25.078,24.931,23.471,15.259,6.9418,0.48413,16.232,19.206,19.275,19.275,19.206,16.234,0.62494,11.97,1
45.358,35.981,26.723,25.078,24.931,23.471,15.259,6.9405,0.4442,16.211,19.181,19.25,19.25,19.181,16.212,0.58153,12.301,1
45.428,36.019,26.729,25.078,24.931,23.471,15.259,6.9408,0.44762,16.243,19.218,19.287,19.287,19.218,16.244,0.59208,13.02,1
45.45,36.031,26.731,25.078,24.931,23.471,15.258,6.9397,0.41616,16.252,19.229,19.298,19.298,19.229,16.253,0.55482,13.181,1
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
24.996,24.91,24.426,23.936,24.426,24.91,24.996,25,1.073,1.0692,0.90672,0.14091,0.90672,1.0692,1.073,1.073,1.4894,1
25.012,34.747,25.011,23.927,24.999,25,25,25,6.9353,0.14494,6.9353,0.14494,6.9353,6.9353,6.9353,6.9353,6.7111,1
25.012,34.786,25.011,23.927,24.999,25,25,25,6.9613,0.06368,6.9613,0.073531,6.9613,6.9613,6.9613,6.9613,5.5275,1
25.012,34.771,25.012,24.314,24.999,25,25,25,6.9421,0.47412,6.9421,0.47412,6.9421,6.9421,6.9421,6.9421,8.345,1
38.004,34.77,29.783,24.33,19.827,17.228,16.707,17.758,1.2906,0.447,0.49385,0.447,1.2906,3.089,5.337,7.5047,9.8509,1
39.125,34.788,29.761,24.317,18.769,13.446,8.6558,4.6593,0.67576,0.38362,0.36052,0.37374,0.38508,0.4448,0.78059,1.5497,11.82,1
39.548,34.786,29.718,24.43,19.018,13.579,8.2156,3.026,0.60659,0.39994,0.37043,0.37852,0.37635,0.44851,0.71346,1.1861,12.549,1
39.425,34.789,29.726,24.403,19.003,13.712,8.7148,4.1781,0.60133,0.39025,0.3601,0.36577,0.3683,0.37246,0.43509,0.70035,13.365,1
39.842,34.804,29.653,24.412,19.108,13.765,8.4108,3.0704,0.51424,0.39717,0.36309,0.36727,0.37284,0.37043,0.37769,0.43581,14.609,1
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
16.834,9.8606,16.834,23.718,24.941,24.999,25,25,12.749,0.13713,12.749,15.086,15.14,15.14,15.14,15.14,4.1363,1
24.28,9.8611,24.28,25.139,27.925,25.139,25,25,10.891,0.13713,10.891,10.891,0.13713,10.891,10.904,10.904,7.6161,1
4.8837,9.8599,15.5,21.599,27.925,34.226,40.252,45.77,0.38332,0.0037426,0.12055,0.081124,0.0037426,0.0037426,0.19567,0.68206,10.242,1
4.7753,9.8599,15.535,21.623,27.925,34.226,40.312,45.982,0.073909,0.00074357,0.015559,0.0079601,0.00074356,0.00074355,0.00074356,0.022976,9.2228,1
4.7322,9.8648,15.524,21.584,27.903,34.325,40.691,46.839,0.89567,0.59219,0.55297,0.56892,0.54365,0.48669,0.50822,0.79241,12.966,1
4.6816,9.8625,15.531,21.582,27.893,34.334,40.766,47.053,0.76334,0.50325,0.46825,0.48175,0.46214,0.4116,0.40967,0.62423,13.232,1
4.7105,9.8664,15.545,21.613,27.918,34.298,40.585,46.613,0.94196,0.6298,0.58447,0.60007,0.57695,0.51338,0.49783,0.73695,14.617,1
4.6752,9.8667,15.567,21.638,27.928,34.273,40.503,46.455,0.92223,0.61547,0.57106,0.58609,0.56388,0.50095,0.47728,0.69911,15.199,1
4.6311,9.865,15.581,21.65,27.929,34.266,40.503,46.487,0.8471,0.56288,0.52213,0.53601,0.51599,0.45779,0.43061,0.62747,15.332,1
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
2.2454,12.726,23.074,24.912,24.999,25,25,25,0.13052,19.161,22.673,22.755,22.755,22.755,22.755,22.755,4.5437,1
2.2458,19.853,24.941,25.045,25.199,25.045,25.001,25,0.13052,15.674,16.091,15.674,0.13052,15.674,16.091,16.091,8.3944,1
2.245,7.7587,13.46,19.292,25.199,31.12,36.996,42.768,0.0022598,0.070397,0.07544,0.042574,0.0022598,0.023618,0.0022598,0.097582,11.441,1
2.245,8.3619,14.239,19.78,25.199,30.848,36.996,43.622,0.0022395,0.49727,0.42522,0.16555,0.0022395,0.0022395,0.0022395,0.33325,13.459,1
2.245,8.3332,14.663,20.134,25.199,30.848,36.996,42.003,0.0022394,1.251,1.0493,0.36701,0.0022394,0.0022394,0.0022394,0.0022394,14.966,1
2.2483,7.6034,13.285,19.173,25.139,31.05,36.778,42.2,0.32069,0.33909,0.36,0.33105,0.28843,0.26665,0.2585,0.27331,12.543,1
2.2489,7.5445,13.222,19.138,25.137,31.062,36.758,42.079,0.35106,0.37867,0.4045,0.36832,0.31636,0.29226,0.28202,0.28455,13.031,1
2.249,7.5889,13.271,19.167,25.14,31.053,36.768,42.156,0.35764,0.374,0.39519,0.3648,0.3204,0.2972,0.284,0.28162,13.276,1
2.2484,7.5947,13.277,19.169,25.14,31.052,36.772,42.175,0.33046,0.34935,0.37047,0.34012,0.29642,0.27479,0.2624,0.25543,12.954,1
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
9.7622,16.781,23.71,24.941,24.999,25,25,25,0.13691,12.832,15.184,15.238,15.238,15.238,15.238,15.238,4.1428,1
9.7626,22.601,24.994,25.99,31.286,25.99,25.004,25,0.1369,11.511,11.656,11.511,0.1369,11.511,11.656,11.656,7.7495,1
9.7616,14.988,20.433,25.924,31.286,36.353,40.975,45.024,0.0020275,0.16641,0.16843,0.084589,0.0020275,0.0020275,0.16315,0.55513,10.307,1
9.7018,14.907,20.369,25.894,31.285,36.353,40.93,44.878,0.10376,0.23153,0.25464,0.18791,0.1196,0.11967,0.30714,0.76192,9.6253,1
9.699,14.841,20.298,25.851,31.276,36.358,40.905,44.761,0.091536,0.10271,0.11517,0.11528,0.10271,0.10482,0.26896,0.62068,9.0869,1
9.6956,14.864,20.331,25.88,31.291,36.352,40.879,44.722,0.076869,0.07749,0.079309,0.084648,0.083947,0.08788,0.22993,0.54356,7.9034,1
9.6696,14.96,20.332,25.74,31.138,36.477,41.712,46.799,0.15636,0.14764,0.1532,0.15516,0.1552,0.15518,0.1574,0.18133,10.279,1
9.67,14.958,20.332,25.743,31.14,36.475,41.697,46.761,0.14269,0.13512,0.14017,0.14133,0.14162,0.14154,0.13815,0.14501,9.5393,1
9.6701,14.956,20.335,25.751,31.146,36.465,41.652,46.656,0.18242,0.1723,0.17843,0.18063,0.18115,0.17996,0.17328,0.1755,10.492,1
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
25,24.999,24.96,24.134,19.482,14.77,19.482,24.134,10.231,10.231,10.231,10.194,8.6154,0.13955,8.6154,10.194,3.7444,1
26.577,27.332,27.401,25.707,21.407,14.768,7.5821,2.4566,17.061,15.997,13.582,9.4997,4.3999,0.13955,1.7557,0.13955,8.1451,1
45.997,39.798,33.551,27.281,21.012,14.769,8.5754,2.4555,0.0018897,0.046015,0.057649,0.046209,0.023188,0.0018897,0.011642,0.0018897,12.003,1
25,25,25,25,25,25,25,25,19.57,19.57,19.57,19.57,19.57,19.57,19.57,19.57,17.572,1
25,25,25,25,25,25,25,25,19.946,19.946,19.946,19.946,19.946,19.946,19.946,19.946,22.06,1
25,25,25,25,25,25,25,25,20.167,20.167,20.167,20.167,20.167,20.167,20.167,20.167,26.538,1
25,25,25,25,25,25,25,25,20.209,20.209,20.209,20.209,20.209,20.209,20.209,20.209,30.976,1
25,25,25,25,25,25,25,25,20.364,20.364,20.364,20.364,20.364,20.364,20.364,20.364,35.462,1
25,25,25,25,25,25,25,25,20.502,20.502,20.502,20.502,20.502,20.502,20.502,20.502,39.955,1
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
25,25,25,24.999,24.919,23.223,13.675,4.0054,20.995,20.995,20.995,20.995,20.995,20.92,17.679,0.12626,4.4632,1
42.974,34.695,26.522,25.068,24.92,23.223,13.675,4.0054,0.12626,16.456,19.473,19.543,19.543,19.473,16.456,0.12626,8.7831,1
43.096,34.761,26.532,25.069,24.92,23.223,13.676,4.0066,0.21258,16.504,19.529,19.6,19.6,19.529,16.504,0.24546,8.8032,1
43.156,34.793,26.537,25.069,24.92,23.223,13.676,4.0064,0.1845,16.527,19.557,19.627,19.627,19.557,16.527,0.22596,8.5109,1
43.311,34.877,26.55,25.07,24.92,23.223,13.678,4.0112,0.37775,16.59,19.629,19.7,19.7,19.629,16.59,0.47779,10.494,1
43.417,34.934,26.559,25.07,24.92,23.223,13.679,4.0127,0.41333,16.632,19.679,19.75,19.75,19.679,16.633,0.53357,11.386,1
43.414,34.933,26.559,25.07,24.92,23.223,13.678,4.0111,0.36462,16.63,19.677,19.748,19.748,19.677,16.631,0.47737,11.365,1
43.465,34.96,26.563,25.07,24.92,23.223,13.678,4.0111,0.3595,16.65,19.701,19.772,19.772,19.701,16.651,0.47553,11.754,1
43.439,34.946,26.561,25.07,24.92,23.223,13.678,4.0105,0.3395,16.639,19.689,19.759,19.759,19.689,16.64,0.45263,11.803,1
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
25,25,25,24.999,24.915,23.14,13.147,3.0265,21.974,21.974,21.974,21.974,21.974,21.895,18.503,0.12791,4.5088,1
43.89,35.189,26.599,25.072,24.916,23.14,13.147,3.0266,0.12791,17.254,20.417,20.49,20.49,20.417,17.254,0.12791,8.8778,1
43.81,35.146,26.592,25.072,24.916,23.14,13.148,3.0268,0.13882,17.223,20.38,20.453,20.453,20.38,17.223,0.1603,8.4624,1
43.689,35.081,26.582,25.071,24.916,23.14,13.149,3.0288,0.25762,17.177,20.325,20.398,20.398,20.325,17.177,0.31551,9.2557,1
43.828,35.156,26.594,25.072,24.916,23.14,13.15,3.032,0.37122,17.232,20.389,20.462,20.462,20.389,17.232,0.46954,10.517,1
43.79,35.136,26.591,25.072,24.916,23.14,13.15,3.0309,0.3284,17.217,20.372,20.445,20.445,20.372,17.217,0.42394,10.535,1
43.853,35.17,26.596,25.072,24.916,23.14,13.15,3.0312,0.3344,17.241,20.401,20.474,20.474,20.401,17.242,0.43781,11.004,1
43.889,35.189,26.599,25.072,24.916,23.14,13.15,3.0308,0.3185,17.255,20.417,20.49,20.49,20.417,17.255,0.42131,11.099,1
43.872,35.18,26.598,25.072,24.916,23.14,13.149,3.0303,0.2971,17.248,20.409,20.482,20.482,20.409,17.249,0.39612,10.941,1
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2
16.758,9.7196,16.758,23.706,24.941,24.999,25,25,12.868,0.13681,12.868,15.226,15.281,15.281,15.281,15.281,4.1456,2
10.997,9.7176,8.4726,7.276,6.1416,5.0822,4.11,3.2358,0.33079,0.1368,0.23509,0.32179,0.32179,0.23509,0.1368,0.33079,7.4578,2
11.235,9.9099,8.6208,7.3828,6.2111,5.1202,4.1235,3.233,0.48392,0.34037,0.3887,0.45525,0.46383,0.41781,0.39287,0.53551,7.9716,2
8.5703,9.9203,16.089,19.86,16.298,8.5841,4.1147,6.6618,5.6875,0.34027,0.39284,5.2828,9.3985,7.3986,0.39292,8.2156,12.377,2
8.6022,9.9184,16.187,20.046,16.442,8.6207,4.1121,6.73,5.759,0.26666,0.26666,5.3621,9.5375,7.4924,0.30792,8.2795,12.381,2
8.3792,9.9166,16.192,21.617,20.195,12.175,4.114,2.1335,2.7743,0.26608,0.26593,0.30702,1.6814,2.6006,0.30731,5.5586,14.839,2
8.319,9.9163,16.191,21.58,20.158,12.174,4.1122,2.0624,2.7236,0.2217,0.22161,0.22169,1.6172,2.5472,0.25604,5.5089,14.519,2
15.967,9.9171,16.188,21.585,33.89,21.769,4.1121,13.153,10.665,0.22192,0.22192,0.22192,0.25624,8.5575,0.25625,11.273,19.62,2
25,9.9167,16.19,21.584,33.892,45.344,4.1113,25,14.412,0.22192,0.22192,0.22192,0.25624,0.25624,0.25624,14.412,24.694,2
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2
25,25,25,25.016,25.35,27.227,29.129,27.227,4.1312,4.1312,4.1312,4.1312,4.1164,3.4795,0.14169,3.4795,2.8375,2
25,25,25,25,25,18.862,29.13,25,5.2332,5.2332,5.2332,5.2332,5.2332,0.14183,0.14183,5.2332,6.1479,2
25,13.948,25,25,25,18.86,29.131,25,7.6806,0.14186,7.6806,7.6806,7.6806,0.14186,0.14186,7.6806,10.373,2
25,13.947,35.492,25,25,18.86,29.131,25,8.4717,0.14186,0.14186,8.4717,8.4717,0.14186,0.14186,8.4717,14.223,2
25,13.947,35.492,8.653,25,18.86,29.131,25,10.529,0.14186,0.14186,0.14186,10.529,0.14186,0.14186,10.529,18.866,2
25,13.947,35.492,8.6533,24.26,18.86,29.131,25,9.6168,0.14186,0.14186,0.14186,0.14186,0.14186,0.14186,9.6168,22.095,2
25,13.962,35.228,8.6753,24.261,18.868,29.125,25,9.5711,0.51549,0.44654,0.51549,0.51549,0.51549,0.51549,9.5711,22.822,2
25,13.966,35.047,8.6813,24.261,18.871,29.124,25,9.5394,0.57575,0.47028,0.57575,0.57575,0.57575,0.57575,9.5394,23.636,2
25,13.959,35.057,8.6714,24.26,18.867,29.126,25,9.5403,0.47058,0.37212,0.47058,0.47058,0.47058,0.47058,9.5403,23.696,2
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2
36.205,45.773,36.205,26.759,25.08,25.001,25,25,17.492,0.12569,17.492,20.699,20.773,20.774,20.774,20.774,4.4526,2
25,45.773,22.315,25,25,25,25,25,14.811,0.12569,0.12569,14.811,14.811,14.811,14.811,14.811,8.2287,2
25,45.574,22.316,25,25,25,25,25,14.676,0.33876,0.39114,14.676,14.676,14.676,14.676,14.676,8.6906,2
25,45.429,22.317,25,25,25,25,25,14.576,0.36836,0.45111,14.576,14.576,14.576,14.576,14.576,9.2986,2
25,45.484,22.316,25,25,25,25,25,14.613,0.31508,0.39852,14.613,14.613,14.613,14.613,14.613,9.352,2
25,45.405,22.317,25,25,25,25,25,14.557,0.33146,0.42787,14.557,14.557,14.557,14.557,14.557,9.8928,2
25,45.375,22.316,25,25,25,25,25,14.536,0.30264,0.39622,14.536,14.536,14.536,14.536,14.536,9.8202,2
25,45.344,22.316,25,25,25,25,25,14.514,0.28792,0.38086,14.514,14.514,14.514,14.514,14.514,9.8036,2
25,45.355,22.316,25,25,25,25,25,14.521,0.26646,0.35525,14.521,14.521,14.521,14.521,14.521,9.4912,2
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2
40.7,33.469,26.329,25.061,25.001,25,25,25,0.138,13.221,15.644,15.701,15.701,15.701,15.701,15.701,4.1727,2
40.7,24.999,6.0549,24.994,25,25,25,25,0.138,17.399,0.138,17.399,17.399,17.399,17.399,17.399,8.5507,2
40.7,24.999,6.055,24.994,24.996,11.811,24.996,25,0.138,16.119,0.138,16.119,16.119,0.138,16.119,16.119,12.597,2
40.544,24.999,6.0579,24.994,24.996,11.813,24.996,25,0.26874,16.069,0.31031,16.069,16.069,0.31031,16.069,16.069,12.836,2
40.416,24.999,6.0597,24.994,24.996,11.814,24.996,25,0.31284,16.028,0.38313,16.028,16.028,0.38313,16.028,16.028,13.355,2
40.424,24.999,6.058,24.994,24.996,11.813,24.996,25,0.24788,16.03,0.31354,16.03,16.03,0.31354,16.03,16.03,13.011,2
40.418,24.999,6.0571,24.994,24.996,11.812,24.996,25,0.21085,16.028,0.27219,16.028,16.028,0.27219,16.028,16.028,12.469,2
40.484,24.999,6.0584,24.994,24.996,11.813,24.996,25,0.25527,16.049,0.33421,16.049,16.049,0.33421,16.049,16.049,13.362,2
40.485,24.999,6.0578,24.994,24.996,11.812,24.996,25,0.23065,16.049,0.3051,16.049,16.049,0.3051,16.049,16.049,12.869,2
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2
29.312,32.994,29.312,25.677,25.031,25,25,25,6.7325,0.14205,6.7325,7.9662,7.9948,7.9949,7.9949,7.9949,3.4977,2
25,32.993,21.472,25,25,25,25,25,6.1794,0.1421,0.1421,6.1794,6.1794,6.1794,6.1794,6.1794,6.4803,2
25,32.994,21.471,25,25,25,25,4.2391,13.006,0.14214,0.14214,13.006,13.006,13.006,13.006,0.14214,11.953,2
25,32.995,21.471,25,25,25,44.209,4.2388,14.802,0.14214,0.14214,14.802,14.802,14.802,0.14214,0.14214,16.455,2
25,32.995,21.471,25,25,25,44.18,4.238,14.793,0.058397,0.058397,14.793,14.793,14.793,0.050573,0.058397,15.031,2
25,32.993,21.472,25,25,25,44.062,4.2419,14.756,0.28916,0.28916,14.756,14.756,14.756,0.23611,0.28916,16.655,2
25,32.993,21.472,25,25,25,44.128,4.2421,14.777,0.29885,0.29885,14.777,14.777,14.777,0.23627,0.29885,16.735,2
25,32.992,21.473,25,25,25,44.233,4.2463,14.812,0.42246,0.42246,14.812,14.812,14.812,0.32727,0.42246,18.105,2
25,32.99,21.473,25,25,25,44.325,4.2495,14.843,0.49642,0.49642,14.843,14.843,14.843,0.3792,0.49642,19.222,2
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2
32.231,38.405,32.231,26.135,25.052,25.001,25,25,11.289,0.13509,11.289,13.358,13.406,13.406,13.406,13.406,4.0146,2
25,38.406,7.1383,25,25,25,25,25,15.792,0.1351,0.1351,15.792,15.792,15.792,15.792,15.792,8.3569,2
25,38.405,7.1384,25,12.547,25,25,25,14.763,0.1351,0.1351,14.763,0.1351,14.763,14.763,14.763,12.333,2
25,38.405,7.1386,25,12.547,17.072,25,25,13.386,0.1351,0.1351,13.386,0.1351,0.1351,13.386,13.386,16.053,2
33.357,38.405,7.1387,25,12.547,17.072,25,25,0.1351,0.1351,0.1351,12.543,0.1351,0.1351,12.543,12.543,19.74,2
33.348,38.692,7.157,25,12.56,17.08,25,25,0.58669,0.50818,0.58669,12.607,0.58669,0.58669,12.607,12.607,20.652,2
33.353,38.674,7.1475,25,12.554,17.076,25,25,0.41873,0.34193,0.41873,12.601,0.41873,0.41873,12.601,12.601,20.717,2
33.348,38.496,7.1584,25,12.561,17.081,25,25,0.60511,0.47851,0.60511,12.564,0.60511,0.60511,12.564,12.564,22.153,2
33.342,38.666,7.1695,25,12.569,17.086,25,25,0.75255,0.58317,0.75255,12.602,0.75255,0.75255,12.602,12.602,23.722,2
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2
39.745,32.954,26.248,25.057,25.001,25,25,25,0.13659,12.417,14.693,14.745,14.746,14.746,14.746,14.746,4.1099,2
39.744,32.953,26.248,25.057,24.996,24.892,24.31,23.721,0.13659,8.813,10.428,10.466,10.466,10.428,8.813,0.13659,7.5341,2
39.744,25,25,25,25,25,33.8,23.721,0.13662,9.9419,9.9419,9.9419,9.9419,9.9419,0.13662,0.13662,11.147,2
39.555,25,25,25,25,25,33.795,23.722,0.32145,9.8522,9.8522,9.8522,9.8522,9.8522,0.37114,0.37114,11.548,2
39.49,25,25,25,25,25,33.796,23.722,0.25354,9.8187,9.8187,9.8187,9.8187,9.8187,0.31049,0.31049,11.465,2
39.541,25,25,25,25,25,33.797,23.722,0.22958,9.8433,9.8433,9.8433,9.8433,9.8433,0.29037,0.29037,11.318,2
39.449,25,25,25,25,25,33.794,23.722,0.29649,9.8,9.8,9.8,9.8,9.8,0.38269,0.38269,12.357,2
39.493,25,25,25,25,25,33.794,23.722,0.28552,9.8213,9.8213,9.8213,9.8213,9.8213,0.37377,0.37377,12.448,2
39.501,25,25,25,25,25,33.795,23.722,0.25896,9.8247,9.8247,9.8247,9.8247,9.8247,0.34252,0.34252,12.091,2
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2
25,25,25,24.999,24.983,24.894,24.803,24.894,0.2335,0.2335,0.2335,0.2335,0.2329,0.20787,0.1251,0.20787,-0.03565,2
25,24.996,24.533,17.167,4.9572,17.258,24.767,25.087,14.173,14.173,14.17,13.046,0.0022774,11.872,0.0022774,13.046,8.1403,2
25,25,25,25,4.9572,35.377,24.767,25,13.032,13.032,13.032,13.032,0.0022774,0.0022774,0.0022774,13.032,11.959,2
25,30.12,25,25,4.9572,35.377,24.767,25,11.572,0.0022774,11.572,11.572,0.0022774,0.0022774,0.0022774,11.572,15.47,2
