id,trial,round,arm,out
61,2,7,2,40.0748624818
61,3,7,3,35.195356406
61,4,7,1,44.8726816641
61,5,7,2,40.918273352
61,6,7,3,35.2162566807
61,7,7,2,40.0515615029
61,8,7,2,39.9450080628
61,9,7,3,35.1821461798
61,10,7,2,40.8623695596
61,1,8,1,4.5464614139
61,2,8,6,32.6027700433
61,3,8,7,38.3108425824
61,4,8,8,43.5750346213
61,5,8,8,43.6341233305
61,6,8,8,44.1690469493
61,7,8,8,43.5137412663
61,8,8,8,44.2160956838
61,9,8,8,43.6958133241
61,10,8,8,43.4141742739
61,1,9,8,39.9111509073
61,2,9,3,13.9546164619
61,3,9,5,24.1165713412
61,4,9,6,29.5635674312
61,5,9,7,35.0230981942
61,6,9,4,18.6156520078
61,7,9,8,41.0415421386
61,8,9,8,40.6985937151
61,9,9,8,40.6584635062
61,10,9,8,40.201191437
61,1,10,8,5.2734446517
61,2,10,3,34.5674931754
61,3,10,2,41.1537941916
61,4,10,4,28.6530487221
61,5,10,1,47.0240050304
61,6,10,1,46.491210892
61,7,10,1,46.9038790068
61,8,10,1,46.7850974753
61,9,10,2,40.5834213729
61,10,10,1,46.4732418084
61,1,11,8,23.5165813292
61,2,11,5,14.287271178
61,3,11,7,33.2854100705
61,4,11,8,23.8219252575
61,5,11,7,33.1946019425
61,6,11,6,41.8557475002
61,7,11,6,42.1831251418
61,8,11,6,42.1983171323
61,9,11,6,42.6595414062
61,10,11,6,41.9644541627
61,1,12,2,42.6209915391
61,2,12,1,14.3055767618
61,3,12,3,31.6961044891
61,4,12,2,42.471913724
61,5,12,2,42.2244750783
61,6,12,2,42.5522523524
61,7,12,2,42.1427816472
61,8,12,2,42.9358503502
61,9,12,2,43.0430159614
61,10,12,2,42.5619192759
61,1,13,7,9.1289577422
61,2,13,6,22.9529596076
61,3,13,6,23.106321018
61,4,13,5,42.3640538923
61,5,13,5,41.9802494973
61,6,13,4,37.3259928823
61,7,13,5,41.8275908966
61,8,13,5,41.5801883636
61,9,13,5,41.9128209395
61,10,13,5,41.9351313715
61,1,14,5,16.1739875625
61,2,14,2,28.5744470936
61,3,14,1,5.5697591205
61,4,14,4,21.8572117256
61,5,14,3,44.4389354261
61,6,14,3,43.4431846322
61,7,14,3,43.832076854
61,8,14,3,43.7769355638
61,9,14,3,44.2849924071
61,10,14,3,44.5295867832
61,1,15,7,12.0944770597
61,2,15,4,5.869620023
61,3,15,1,41.0701224995
61,4,15,1,41.2156681436
61,5,15,1,41.326250191
61,6,15,1,41.2260103012
61,7,15,1,41.3104440214
61,8,15,1,40.9493191718
61,9,15,1,41.3775500359
61,10,15,1,40.9490838103
61,1,16,6,35.5875275125
61,2,16,7,24.5034604891
61,3,16,5,1.9331219649
61,4,16,6,35.1228762461
61,5,16,6,35.7577634036
61,6,16,6,35.3832744406
61,7,16,6,35.6873597338
61,8,16,6,35.6542437852
61,9,16,6,35.7748686924
61,10,16,6,35.3998181129
61,1,17,3,27.890937763
61,2,17,2,34.0260177252
61,3,17,4,2.6104413683
61,4,17,1,40.4506427769
61,5,17,1,40.5069576117
61,6,17,1,40.5363764703
61,7,17,1,39.8757864251
61,8,17,1,40.8498727363
61,9,17,1,39.866227132
61,10,17,1,39.794819297
61,1,18,7,40.1877932026
61,2,18,7,40.5084176093
61,3,18,7,40.719281567
61,4,18,7,40.6048303555
61,5,18,8,30.9458572639
61,6,18,7,40.1514796939
61,7,18,7,40.2154324209
61,8,18,7,40.4322088254
61,9,18,7,40.6698585749
61,10,18,7,40.4873966638
61,1,19,3,28.2784633678
61,2,19,4,10.2845349048
61,3,19,2,19.3477212217
61,4,19,7,33.0184613141
61,5,19,8,23.7594214548
61,6,19,6,42.0468143485
61,7,19,6,42.1724788584
61,8,19,6,42.5615484533
61,9,19,6,42.3810102785
61,10,19,6,42.4594084966
61,1,20,4,13.7031338159
61,2,20,6,46.4863167188
61,3,20,6,46.7260214211
61,4,20,6,46.519615643
61,5,20,6,46.3443481173
61,6,20,6,46.3024416509
61,7,20,6,46.453932114
61,8,20,6,46.5551623534
61,9,20,6,46.0539205654
61,10,20,6,46.2859673844
61,1,21,7,9.7350080989
61,2,21,2,35.2427972216
61,3,21,1,40.4117283337
61,4,21,1,39.9288275248
61,5,21,1,40.192523077
61,6,21,1,39.8451123224
61,7,21,1,39.9229952374
61,8,21,1,39.9104404391
61,9,21,1,40.2580367514
61,10,21,1,39.8672518346
61,1,22,6,34.8659203561
61,2,22,7,40.1822400167
61,3,22,7,40.4896782279
61,4,22,7,39.9964847742
61,5,22,7,39.9803842667
61,6,22,7,39.9248558669
61,7,22,7,40.4182239867
61,8,22,7,40.6775508817
61,9,22,7,39.5711032151
61,10,22,7,40.0419505158
61,1,23,4,25.1998865034
61,2,23,2,35.9557257046
61,3,23,6,13.6298984306
61,4,23,1,41.9737949084
61,5,23,1,42.0437327291
61,6,23,1,41.7494934798
61,7,23,1,42.0531300034
61,8,23,1,41.7105068511
61,9,23,1,41.8745310534
61,10,23,1,41.6653382064
61,1,24,8,8.4180419279
61,2,24,2,41.7304702034
61,3,24,2,40.5939618757
61,4,24,2,41.6914917809
61,5,24,3,35.7367292805
61,6,24,2,41.6990569606
61,7,24,2,41.667520141
61,8,24,2,41.6436369635
61,9,24,2,41.4446187554
61,10,24,2,41.6825666928
61,1,25,4,30.1558405179
61,2,25,3,35.8628205216
61,3,25,2,40.9991184639
61,4,25,2,40.6408756424
61,5,25,2,41.0699362834
61,6,25,2,40.9617110576
61,7,25,1,46.2021807651
61,8,25,1,45.5179999446
61,9,25,1,46.2105283268
61,10,25,1,45.788156723
61,1,26,6,33.1664699589
61,2,26,7,38.7348296105
61,3,26,5,28.0054428107
61,4,26,8,43.4865416224
61,5,26,8,43.6488185911
61,6,26,8,44.1245248621
61,7,26,8,43.6272198209
61,8,26,8,43.6323145631
61,9,26,8,44.188271262
61,10,26,8,43.9973168714
61,1,27,4,23.3571041291
61,2,27,6,33.4125884963
61,3,27,8,44.1238363554
61,4,27,8,43.5189828433
61,5,27,8,43.8670230896
61,6,27,8,44.1288701473
61,7,27,8,43.5178078134
61,8,27,8,43.5672653065
61,9,27,8,43.6136090866
61,10,27,8,43.7029883274
61,1,28,4,28.7331090458
61,2,28,6,17.4450071503
61,3,28,8,4.847356271
61,4,28,2,41.5967840731
61,5,28,2,41.6164031796
61,6,28,2,42.1419275211
61,7,28,2,41.4273752377
61,8,28,2,41.3862247637
61,9,28,2,41.8316476075
61,10,28,2,41.6207562906
61,1,29,6,36.1450003956
61,2,29,5,30.225955902
61,3,29,7,40.7519016926
61,4,29,8,46.4144375838
61,5,29,8,45.6514240604
61,6,29,8,46.3110582255
61,7,29,8,46.2845896589
61,8,29,8,46.1453444028
61,9,29,8,45.5412847504
61,10,29,8,46.7072138664
61,1,30,6,32.5565058523
61,2,30,3,17.7188714241
61,3,30,2,12.7998213771
61,4,30,7,37.8025164686
61,5,30,8,43.1730180654
61,6,30,8,43.1494829108
61,7,30,8,43.217661814
61,8,30,8,42.8096361399
61,9,30,8,43.066410256
61,10,30,8,42.5389985289
62,1,1,4,24.659873516
62,2,1,4,24.0748451891
62,3,1,4,25.0588898678
62,4,1,6,35.0858161052
62,5,1,7,40.3529506519
62,6,1,8,45.236298718
62,7,1,7,40.2571670489
62,8,1,6,34.4762378122
62,9,1,5,29.9730094153
62,10,1,1,9.1325193235
62,1,2,8,46.5353280985
62,2,2,7,41.1498302222
62,3,2,6,35.9308503011
62,4,2,8,46.8371917757
62,5,2,4,25.1320372949
62,6,2,3,20.6162076321
62,7,2,8,46.5219523947
62,8,2,8,46.0059047489
62,9,2,8,46.796442142
62,10,2,8,46.5573747345
62,1,3,8,41.18229179
62,2,3,7,37.3918748158
62,3,3,6,32.567386848
62,4,3,5,28.0007138295
62,5,3,1,9.6008339937
62,6,3,8,42.0602701205
62,7,3,8,41.6441387738
62,8,3,8,41.9149144829
62,9,3,8,41.8824374195
62,10,3,8,42.0509499597
62,1,4,5,26.1959287926
62,2,4,4,20.4000157283
62,3,4,8,44.2829606031
62,4,4,7,38.0071650382
62,5,4,3,14.5115899769
62,6,4,8,43.6621158804
62,7,4,8,43.3258191191
62,8,4,8,44.1058220577
62,9,4,8,44.2928716001
62,10,4,8,43.4408365415
62,1,5,8,7.2350326172
62,2,5,1,47.7346336044
62,3,5,1,47.5019521422
62,4,5,1,47.8376524706
62,5,5,1,47.7252316108
62,6,5,1,47.5685840301
62,7,5,1,47.6995544126
62,8,5,1,47.4150735827
62,9,5,1,47.3857485034
62,10,5,1,47.419794107
62,1,6,1,4.5764699673
62,2,6,4,21.0043538373
62,3,6,5,27.2976177687
62,4,6,7,38.1164923384
62,5,6,8,43.9222770387
62,6,6,8,43.1114276561
62,7,6,8,43.8297376548
62,8,6,8,43.8924450084
62,9,6,8,43.9011712051
62,10,6,8,43.7769965553
62,1,7,8,8.1759672087
62,2,7,1,47.5812421
62,3,7,1,48.2226970854
62,4,7,1,47.8996094723
62,5,7,1,48.2531228278
62,6,7,1,47.6979478131
62,7,7,1,47.7296464
62,8,7,1,47.9945916601
62,9,7,1,47.6864861848
62,10,7,1,48.2821632998
62,1,8,8,7.7536047791
62,2,8,4,30.4261282359
62,3,8,3,36.5082336961
62,4,8,2,42.0498901122
62,5,8,1,47.76616232
62,6,8,1,47.6006470732
62,7,8,1,48.213619448
62,8,8,1,47.7720609036
62,9,8,1,47.8311360256
62,10,8,1,47.8110943044
62,1,9,8,2.4013704262
62,2,9,1,46.1950196855
62,3,9,1,47.0734179635
62,4,9,1,46.3359373094
62,5,9,1,46.5096912798
62,6,9,1,46.2474434126
62,7,9,1,45.9856780463
62,8,9,1,46.6280894281
62,9,9,1,46.1127334964
62,10,9,1,46.5901555383
62,1,10,8,2.2388620569
62,2,10,1,46.0813131578
62,3,10,1,45.3258954724
62,4,10,2,39.6002008532
62,5,10,1,45.7911514732
62,6,10,1,46.2450265685
62,7,10,1,45.7331412118
62,8,10,1,45.9752578948
62,9,10,1,46.0898492755
62,10,10,1,45.8190117587
62,1,11,1,14.1115095056
62,2,11,4,19.8160011034
62,3,11,8,25.081292029
62,4,11,5,47.2598940952
62,5,11,5,47.073065697
62,6,11,5,47.0450394432
62,7,11,5,47.3529080042
62,8,11,5,46.5832272699
62,9,11,5,46.8458339477
62,10,11,5,47.3495147344
62,1,12,4,29.1300602429
62,2,12,3,8.3376019382
62,3,12,5,34.0914213231
62,4,12,8,44.3256819437
62,5,12,8,44.5217168669
62,6,12,8,44.1314659704
62,7,12,8,44.5752820642
62,8,12,8,44.4449596633
62,9,12,8,44.5746092904
62,10,12,8,44.7058675471
62,1,13,8,22.2643586944
62,2,13,5,38.1203859865
62,3,13,6,32.3741234125
62,4,13,7,27.4682915983
62,5,13,1,11.2573661325
62,6,13,4,43.7610394368
62,7,13,4,43.6654286235
62,8,13,4,43.3283503568
62,9,13,4,43.9501924237
62,10,13,4,42.9511810372
62,1,14,5,19.742757658
62,2,14,8,36.1373587812
62,3,14,1,9.5320248367
62,4,14,7,46.1217580331
62,5,14,7,46.746266084
62,6,14,7,46.591671037
62,7,14,7,47.2218031293
62,8,14,7,46.9802215682
62,9,14,7,46.3458453977
62,10,14,7,47.2816119969
62,1,15,8,4.8632411345
62,2,15,1,34.5717502574
62,3,15,4,16.3662045965
62,4,15,6,22.6419018342
62,5,15,7,40.3680090517
62,6,15,5,10.5884839749
62,7,15,7,40.2682927208
62,8,15,7,40.1075424559
62,9,15,7,40.1479735564
62,10,15,7,39.5080955669
62,1,16,8,42.6963270971
62,2,16,8,42.2564121373
62,3,16,7,17.326531121
62,4,16,8,42.7232181969
62,5,16,8,42.4668213799
62,6,16,8,42.9001676616
62,7,16,8,42.8725931841
62,8,16,8,42.5104023103
62,9,16,8,42.7838370947
62,10,16,8,42.8295090606
62,1,17,8,24.8341138553
62,2,17,5,47.6912507396
62,3,17,5,47.9505291822
62,4,17,5,47.5955520085
62,5,17,5,47.8083863908
62,6,17,5,47.7676778822
62,7,17,5,47.9742909709
62,8,17,5,48.031804767
62,9,17,5,47.6747342355
62,10,17,5,48.039966466
62,1,18,8,46.9499931701
62,2,18,8,46.3483945942
62,3,18,8,46.5015599551
62,4,18,8,46.6016667956
62,5,18,8,46.5292506676
62,6,18,8,46.5847309722
62,7,18,8,46.3801982127
62,8,18,8,46.2444974079
62,9,18,8,46.4775265324
62,10,18,8,46.299301917
62,1,19,8,21.0289507971
62,2,19,5,41.1181152941
62,3,19,5,40.7593547465
62,4,19,5,40.8843595243
62,5,19,5,40.671480521
62,6,19,5,41.4694844761
62,7,19,5,41.3358985447
62,8,19,5,40.5937964154
62,9,19,5,40.9505053682
62,10,19,5,40.7013229585
62,1,20,8,25.4382709672
62,2,20,6,14.45539432
62,3,20,7,41.2876669005
62,4,20,7,40.7149190598
62,5,20,7,41.0476428887
62,6,20,7,41.2985519363
62,7,20,7,41.5631686534
62,8,20,7,41.2133858413
62,9,20,7,41.2565666244
62,10,20,7,41.2554588386
62,1,21,8,47.7987561289
62,2,21,8,47.605530992
62,3,21,8,47.7855072379
62,4,21,8,48.4385647809
62,5,21,8,47.7688556055
62,6,21,8,48.1260916177
62,7,21,8,47.7381663569
62,8,21,8,47.6650167337
62,9,21,8,47.886982604
62,10,21,8,47.9935960062
62,1,22,8,9.299924684
62,2,22,1,46.3184398553
62,3,22,1,46.972610764
62,4,22,1,46.7951902386
62,5,22,1,46.8342613307
62,6,22,1,47.1642142371
62,7,22,1,46.7132674352
62,8,22,1,46.5767335789
62,9,22,1,46.5652343733
62,10,22,1,46.8182765079
62,1,23,4,30.5177529706
62,2,23,3,35.7872997411
62,3,23,2,40.7459160646
62,4,23,2,40.7518326487
62,5,23,2,41.1855527657
62,6,23,2,40.601276348
62,7,23,2,40.920658908
62,8,23,2,40.4093363929
62,9,23,2,40.4572258403
62,10,23,2,40.9710826757
62,1,24,8,46.4273247789
62,2,24,8,46.633152609
62,3,24,8,46.2458216264
62,4,24,8,45.7266358343
62,5,24,8,46.697724216
62,6,24,8,46.3894044624
62,7,24,8,45.7079636456
62,8,24,8,45.8981474293
62,9,24,8,45.9402320505
62,10,24,8,45.9085989897
62,1,25,8,44.078834019
62,2,25,8,44.0192608823
62,3,25,8,43.7504835299
62,4,25,8,43.596571326
62,5,25,8,44.1392886019
62,6,25,8,43.9453998305
62,7,25,8,43.9921343894
62,8,25,8,44.1814677591
62,9,25,8,43.8725532466
62,10,25,8,44.129166007
62,1,26,8,5.4266552322
62,2,26,1,48.0862854832
62,3,26,1,48.1712781649
62,4,26,1,47.6702153036
62,5,26,1,47.8248742096
62,6,26,1,47.7810471233
62,7,26,1,47.9928988356
62,8,26,1,47.8991313513
62,9,26,1,47.5902535613
62,10,26,1,47.0270193338
62,1,27,8,46.1727382036
62,2,27,8,45.6629831718
62,3,27,8,45.564138424
62,4,27,8,46.0451244279
62,5,27,8,46.1707278864
62,6,27,8,45.4037915607
62,7,27,8,45.8292871708
62,8,27,8,45.5003001128
62,9,27,8,45.7424282333
62,10,27,8,46.4990399958
62,1,28,8,4.0346726945
62,2,28,1,42.7629857078
62,3,28,1,42.8372568687
62,4,28,1,43.0212791718
62,5,28,1,42.4401700685
62,6,28,1,42.6778215106
62,7,28,1,42.9068644562
62,8,28,1,42.5295075152
62,9,28,1,43.0047211671
62,10,28,1,42.2503772907
62,1,29,8,9.7108340104
62,2,29,1,45.6757185757
62,3,29,1,45.7335320409
62,4,29,1,46.433834641
62,5,29,1,46.0791903995
62,6,29,1,45.8145757095
62,7,29,1,45.4414204881
62,8,29,1,45.4870928241
62,9,29,1,46.292130666
62,10,29,1,45.714873517
62,1,30,8,41.9975851517
62,2,30,8,42.1378045753
62,3,30,8,42.1120636209
62,4,30,8,41.5865414212
62,5,30,8,42.1715233195
62,6,30,8,41.712045129
62,7,30,8,41.8285456826
62,8,30,8,42.362737422
62,9,30,8,41.729700705
62,10,30,8,42.0937253742
63,1,1,8,43.6738874687
63,2,1,2,8.8624063667
63,3,1,5,26.6034540607
63,4,1,1,2.5724716307
63,5,1,3,14.0679554569
63,6,1,8,43.5035593758
63,7,1,6,32.0456164505
63,8,1,3,14.6903543283
63,9,1,4,20.3401626559
63,10,1,5,26.346007236
63,1,2,8,6.4877258535
63,2,2,5,23.5119359168
63,3,2,3,34.0859992864
63,4,2,4,28.976846097
63,5,2,8,7.0199914249
63,6,2,1,45.8698912616
63,7,2,6,17.7367186126
63,8,2,2,39.3884742381
63,9,2,1,45.0514165772
63,10,2,2,39.4471761873
63,1,3,5,27.9118170134
63,2,3,4,21.2252863927
63,3,3,6,34.5213417235
63,4,3,6,34.5018026064
63,5,3,7,40.4297776447
63,6,3,7,40.5328875418
63,7,3,7,40.0642586199
63,8,3,7,40.6791686447
63,9,3,7,40.5112335275
63,10,3,7,40.3650616023
63,1,4,2,12.5461302722
63,2,4,4,23.7763353401
63,3,4,8,46.7978748535
63,4,4,8,47.0305149852
63,5,4,8,47.0073859737
63,6,4,8,47.0542962631
63,7,4,8,47.0196017114
63,8,4,8,46.9867600436
63,9,4,8,46.0652636661
63,10,4,8,46.5888998116
63,1,5,8,2.372013323
63,2,5,1,42.165690376
63,3,5,1,42.0464686132
63,4,5,1,42.3565238976
63,5,5,1,41.8031563102
63,6,5,1,42.2315351197
63,7,5,1,42.8922305284
63,8,5,1,42.2798973766
63,9,5,1,42.3752721277
63,10,5,1,42.0556151076
63,1,6,4,25.5849312686
63,2,6,7,10.0077825647
63,3,6,2,37.3389910671
63,4,6,2,37.139445589
63,5,6,1,42.8816362933
63,6,6,1,42.9733449618
63,7,6,1,43.0953208953
63,8,6,1,42.6845132664
63,9,6,1,42.5446149153
63,10,6,1,42.9289319774
63,1,7,6,15.5897403084
63,2,7,3,34.4920548255
63,3,7,1,47.1243658446
63,4,7,1,47.1035895931
63,5,7,1,47.3552615068
63,6,7,1,47.5772625093
63,7,7,1,47.1352121934
63,8,7,1,46.579151659
63,9,7,1,46.7878561937
63,10,7,1,46.9955780741
63,1,8,4,28.8524963622
63,2,8,3,33.3025323847
63,3,8,2,38.2526687005
63,4,8,1,43.3879172601
63,5,8,1,43.1010600996
63,6,8,1,42.6925280089
63,7,8,1,42.6763645531
63,8,8,1,42.2943215681
63,9,8,1,43.0046506096
63,10,8,1,42.8275078243
63,1,9,8,44.2020320117
63,2,9,8,44.4499839568
63,3,9,8,44.1134810094
63,4,9,8,44.0794432224
63,5,9,8,43.7576883352
63,6,9,8,44.2127155892
63,7,9,8,44.5336503089
63,8,9,8,44.1974998868
63,9,9,8,44.6563349514
63,10,9,8,44.0687128769
63,1,10,8,42.5623252067
63,2,10,7,37.7527670959
63,3,10,8,42.8301692168
63,4,10,8,42.5711844645
63,5,10,8,43.0171961688
63,6,10,8,41.9982553003
63,7,10,8,42.3227956913
63,8,10,8,42.4411799217
63,9,10,8,42.3602584081
63,10,10,8,42.9265531244
63,1,11,1,30.173345448
63,2,11,2,4.9087976476
63,3,11,8,19.8368427836
63,4,11,4,14.9594302153
63,5,11,1,30.394294483
63,6,11,1,29.8698805465
63,7,11,6,9.566485745
63,8,11,2,4.6570872496
63,9,11,1,30.3109746254
63,10,11,1,30.1688159607
63,1,12,8,8.484004932
63,2,12,5,34.4700048529
63,3,12,6,29.0760249185
63,4,12,2,44.7482605373
63,5,12,2,44.797406362
63,6,12,2,45.1624141793
63,7,12,2,45.0131738169
63,8,12,2,44.5792198582
63,9,12,2,44.6406197829
63,10,12,2,44.5213500559
63,1,13,1,14.0666919019
63,2,13,2,42.4354221608
63,3,13,2,42.8543906831
63,4,13,2,43.2441140032
63,5,13,2,43.1829810569
63,6,13,2,42.5799260544
63,7,13,2,42.6945210628
63,8,13,2,42.6381917309
63,9,13,2,42.8297554855
63,10,13,2,42.5982865972
63,1,14,2,24.7985209115
63,2,14,3,19.7316751782
63,3,14,1,14.619068768
63,4,14,4,35.1715183054
63,5,14,4,35.6524922961
63,6,14,5,29.6890246898
63,7,14,8,9.5665437688
63,8,14,4,35.7446248384
63,9,14,4,35.6066216401
63,10,14,4,35.6480722775
63,1,15,1,35.8261203146
63,2,15,1,35.8526857766
63,3,15,1,35.574340241
63,4,15,2,19.650752021
63,5,15,1,35.9392648036
63,6,15,1,35.9668100227
63,7,15,1,35.8926269567
63,8,15,1,35.6330149315
63,9,15,1,35.8745618702
63,10,15,1,35.1217773935
63,1,16,8,35.8844652063
63,2,16,7,46.8159915791
63,3,16,7,46.6716784703
63,4,16,7,46.8285722985
63,5,16,7,46.2853847635
63,6,16,7,46.7186070609
63,7,16,7,45.6752240721
63,8,16,7,45.9581981897
63,9,16,7,45.9360652809
63,10,16,7,46.4185185039
63,1,17,7,40.7954240393
63,2,17,7,40.910409182
63,3,17,7,41.3901164172
63,4,17,7,40.6898489311
63,5,17,7,40.9064547516
63,6,17,7,41.1160906205
63,7,17,7,41.1557186725
63,8,17,7,41.4644031688
63,9,17,7,41.0699495446
63,10,17,7,40.7621286128
63,1,18,7,39.8869861009
63,2,18,8,29.1304746405
63,3,18,6,45.2606538921
63,4,18,6,45.5509644921
63,5,18,6,45.1889732596
63,6,18,6,45.7308967017
63,7,18,6,46.188620043
63,8,18,6,44.8435929595
63,9,18,6,45.3432902834
63,10,18,6,45.4577092309
63,1,19,6,7.578777167
63,2,19,5,12.2348819619
63,3,19,1,17.0624920123
63,4,19,3,41.6254642948
63,5,19,3,42.098016081
63,6,19,3,42.286192166
63,7,19,3,42.5365639385
63,8,19,3,41.6354965307
63,9,19,3,41.6246940454
63,10,19,3,42.0919519934
63,1,20,3,19.9960069466
63,2,20,2,25.5101834022
63,3,20,1,14.3832617422
63,4,20,4,35.4855032996
63,5,20,4,35.3178826904
63,6,20,4,35.5438336071
63,7,20,5,30.0723770006
63,8,20,6,45.8286148625
63,9,20,6,45.8964374041
63,10,20,6,45.7968755886
63,1,21,6,16.1315754515
63,2,21,8,5.0894089619
63,3,21,3,32.9268608598
63,4,21,2,38.9381473486
63,5,21,2,38.6175178651
63,6,21,1,44.7503758267
63,7,21,1,44.353659468
63,8,21,1,44.7688059219
63,9,21,1,44.2883918516
63,10,21,1,44.4531216091
63,1,22,1,46.8845183026
63,2,22,1,47.1800854001
63,3,22,1,46.5831492685
63,4,22,1,46.9480156976
63,5,22,1,46.2722447308
63,6,22,1,47.0446642712
63,7,22,1,46.7448369578
63,8,22,1,46.7645353901
63,9,22,1,46.4047026524
63,10,22,1,46.4758277987
63,1,23,2,14.1637166783
63,2,23,4,23.5520411057
63,3,23,8,41.759089017
63,4,23,8,41.8324880874
63,5,23,7,37.1860929811
63,6,23,8,42.138343841
63,7,23,8,42.0054896195
63,8,23,8,41.7483027648
63,9,23,8,41.6987562458
63,10,23,8,41.6893469429
63,1,24,1,2.6829713495
63,2,24,6,30.6257569459
63,3,24,5,24.7968102942
63,4,24,7,34.8376393193
63,5,24,4,18.7833456901
63,6,24,7,35.6232656055
63,7,24,8,40.5538799149
63,8,24,8,40.4854382435
63,9,24,8,40.7755016091
63,10,24,8,40.4004488293
63,1,25,8,46.6336010295
63,2,25,8,46.4707377958
63,3,25,8,46.3903122768
63,4,25,8,46.8775938733
63,5,25,8,46.8946347216
63,6,25,8,46.8930297171
63,7,25,8,46.4055985804
63,8,25,8,46.3613351859
63,9,25,8,46.4754943229
63,10,25,8,46.571438994
63,1,26,8,7.8604103632
63,2,26,3,33.5149540472
63,3,26,4,27.6690574055
63,4,26,1,43.5922210573
63,5,26,1,43.3231334995
63,6,26,1,44.0562351911
63,7,26,1,43.4067308091
63,8,26,1,43.7244007819
63,9,26,1,43.9035277957
63,10,26,1,43.1954611803
63,1,27,1,5.9460437209
63,2,27,8,47.5168838699
63,3,27,8,47.639513759
63,4,27,8,47.5302398864
63,5,27,8,48.0132512551
63,6,27,8,48.1002104294
63,7,27,8,47.7700616716
63,8,27,8,48.2344425624
63,9,27,8,47.6059718085
63,10,27,8,47.591745768
63,1,28,8,43.7484329273
63,2,28,8,43.2851816099
63,3,28,8,43.608576448
63,4,28,8,44.126964668
63,5,28,8,42.9581501554
63,6,28,8,43.7527802086
63,7,28,8,43.5228477164
63,8,28,8,43.7609647043
63,9,28,8,43.6245598939
63,10,28,8,43.5179561242
63,1,29,8,9.3079648882
63,2,29,1,46.0737864669
63,3,29,1,46.1627124453
63,4,29,1,45.7236722632
63,5,29,1,45.8619268862
63,6,29,1,45.6147026908
63,7,29,1,46.5584384879
63,8,29,1,46.0634873632
63,9,29,1,45.8730840718
63,10,29,1,45.4538361597
63,1,30,8,8.4546519595
63,2,30,1,44.641346185
63,3,30,2,39.1647996503
63,4,30,4,29.0867775082
63,5,30,1,44.1252967927
63,6,30,1,44.6611085067
63,7,30,1,44.8454564873
63,8,30,1,44.2859746651
63,9,30,1,44.7499854765
63,10,30,1,44.9146929208
64,1,1,1,11.7034370867
64,2,1,2,6.3123281682
64,3,1,3,16.7907328818
64,4,1,4,43.9396101615
64,5,1,5,38.6491694276
64,6,1,6,32.7395120955
64,7,1,7,27.6639344269
64,8,1,8,21.7177908406
64,9,1,4,43.4816753202
64,10,1,4,43.9068140011
64,1,2,1,13.9398403382
64,2,2,2,42.7458411874
64,3,2,2,42.9617685677
64,4,2,2,43.1105040598
64,5,2,2,42.5771780565
64,6,2,2,42.8723148191
64,7,2,2,42.8291988725
64,8,2,2,43.3605947323
64,9,2,2,42.5508129781
64,10,2,2,42.4638587067
64,1,3,1,18.8188576313
64,2,3,2,41.9681013483
64,3,3,2,41.5704415318
64,4,3,2,42.3319952619
64,5,3,2,41.5490429506
64,6,3,2,41.748661586
64,7,3,2,41.2185556195
64,8,3,2,41.9883717626
64,9,3,2,41.8401274967
64,10,3,2,41.9480413441
64,1,4,1,24.1917236517
64,2,4,2,40.6526162835
64,3,4,2,41.254192305
64,4,4,2,40.2518587796
64,5,4,2,40.4793458151
64,6,4,2,40.5298804157
64,7,4,2,41.1171550279
64,8,4,2,40.7219218954
64,9,4,2,41.5276002538
64,10,4,2,40.8265736792
64,1,5,1,37.4190111812
64,2,5,1,38.0460529587
64,3,5,1,37.5165265478
64,4,5,1,37.6392324857
64,5,5,1,37.7887799785
64,6,5,1,37.8903658369
64,7,5,1,37.6687972856
64,8,5,1,37.6636656075
64,9,5,1,37.8266288823
64,10,5,1,37.5736112092
64,1,6,1,32.7480138344
64,2,6,1,32.5610534968
64,3,6,1,31.9974926906
64,4,6,1,31.7361401326
64,5,6,1,32.442759128
64,6,6,1,31.5327472062
64,7,6,1,32.3173731973
64,8,6,1,32.2874097738
64,9,6,1,32.2899912047
64,10,6,1,32.2333887525
64,1,7,1,40.2415575341
64,2,7,1,41.1370572858
64,3,7,1,40.3912549676
64,4,7,1,40.6776052762
64,5,7,1,40.6543348874
64,6,7,1,40.6169295883
64,7,7,1,40.4787355838
64,8,7,1,40.761217178
64,9,7,1,40.8337076956
64,10,7,1,40.8195689434
64,1,8,1,20.1846897769
64,2,8,2,43.7992855297
64,3,8,2,44.2286944218
64,4,8,2,43.7061044947
64,5,8,2,43.6598077046
64,6,8,2,43.7767459225
64,7,8,2,43.981240568
64,8,8,2,44.176466554
64,9,8,2,43.6652062512
64,10,8,2,43.9247838567
64,1,9,1,13.8970582095
64,2,9,2,36.1929885343
64,3,9,2,35.8964740957
64,4,9,2,35.700022355
64,5,9,2,36.0086122191
64,6,9,2,36.3199909571
64,7,9,2,36.0260749584
64,8,9,2,36.4240378601
64,9,9,2,36.653746721
64,10,9,2,36.5609521797
64,1,10,1,30.5976932295
64,2,10,1,29.9063818943
64,3,10,2,42.0891173189
64,4,10,2,42.0748145286
64,5,10,2,42.3071094706
64,6,10,2,42.1295175118
64,7,10,2,41.8294573684
64,8,10,2,41.907710814
64,9,10,2,41.8235901419
64,10,10,2,42.1413251827
